axis,source,target,distance,basis,rounds,patch,method,prior,alpha,transfer,certified,keep,src_cal_n,test_n,test_errors,test_rate,exceed,sig_exceed
patch,d3_at_q8_9/X/r50,d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.001,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.003,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.003,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.01,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.01,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.03,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.03,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.1,threshold,1,0.05,15000,609,38,0.06239737274220033,0,0
patch,d3_at_q8_9/X/r50,d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.1,keep_fraction,1,0.05,15000,680,48,0.07058823529411765,0,0
pooled,pool:d3/X/r50 without q6_7 (8 patches),d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.0003,threshold,0,,120000,,,,,
pooled,pool:d3/X/r50 without q6_7 (8 patches),d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r50 without q6_7 (8 patches),d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.001,threshold,0,,120000,,,,,
pooled,pool:d3/X/r50 without q6_7 (8 patches),d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.001,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r50 without q6_7 (8 patches),d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.003,threshold,0,,120000,,,,,
pooled,pool:d3/X/r50 without q6_7 (8 patches),d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.003,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r50 without q6_7 (8 patches),d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.01,threshold,0,,120000,,,,,
pooled,pool:d3/X/r50 without q6_7 (8 patches),d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.01,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r50 without q6_7 (8 patches),d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.03,threshold,0,,120000,,,,,
pooled,pool:d3/X/r50 without q6_7 (8 patches),d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.03,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r50 without q6_7 (8 patches),d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.1,threshold,1,0.35,120000,2220,267,0.12027027027027028,1,1
pooled,pool:d3/X/r50 without q6_7 (8 patches),d3_at_q6_7/X/r50,3,X,50,q6_7,bm_gap,rl,0.1,keep_fraction,1,0.35,120000,5269,940,0.17840197380907194,1,1
same,d3_at_q6_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
same,d3_at_q6_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
same,d3_at_q6_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,threshold,1,0.85,15000,12825,1,7.797270955165692e-05,0,0
same,d3_at_q6_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,keep_fraction,1,0.85,15000,12825,1,7.797270955165692e-05,0,0
same,d3_at_q6_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,threshold,1,0.95,15000,14354,27,0.001881008778040964,0,0
same,d3_at_q6_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14354,27,0.001881008778040964,0,0
same,d3_at_q6_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
same,d3_at_q6_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
same,d3_at_q6_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
same,d3_at_q6_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
same,d3_at_q6_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
same,d3_at_q6_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
basis,d3_at_q6_7/X/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
basis,d3_at_q6_7/X/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
basis,d3_at_q6_7/X/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,threshold,1,0.8,15000,12825,1,7.797270955165692e-05,0,0
basis,d3_at_q6_7/X/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,keep_fraction,1,0.8,15000,12146,0,0.0,0,0
basis,d3_at_q6_7/X/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,threshold,1,0.85,15000,13188,3,0.00022747952684258417,0,0
basis,d3_at_q6_7/X/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.85,15000,12825,1,7.797270955165692e-05,0,0
basis,d3_at_q6_7/X/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,threshold,1,0.95,15000,14497,32,0.0022073532454990686,0,0
basis,d3_at_q6_7/X/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,keep_fraction,1,0.95,15000,14354,27,0.001881008778040964,0,0
basis,d3_at_q6_7/X/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
basis,d3_at_q6_7/X/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
basis,d3_at_q6_7/X/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
basis,d3_at_q6_7/X/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q10_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q10_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,threshold,1,0.85,15000,12229,0,0.0,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,keep_fraction,1,0.85,15000,12825,1,7.797270955165692e-05,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,threshold,1,0.95,15000,14039,22,0.0015670631811382577,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14354,27,0.001881008778040964,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q2_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q2_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,threshold,1,0.9,15000,12903,1,7.750135627373479e-05,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,keep_fraction,1,0.9,15000,13589,16,0.0011774229155934947,1,0
patch,d3_at_q2_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,threshold,1,0.95,15000,14497,32,0.0022073532454990686,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14354,27,0.001881008778040964,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q4_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q4_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,threshold,1,0.85,15000,12229,0,0.0,0,0
patch,d3_at_q4_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,keep_fraction,1,0.85,15000,12825,1,7.797270955165692e-05,0,0
patch,d3_at_q4_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,threshold,1,0.95,15000,14421,27,0.0018722696068233825,0,0
patch,d3_at_q4_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14354,27,0.001881008778040964,0,0
patch,d3_at_q4_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q4_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q4_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q4_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q4_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q4_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q4_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,threshold,1,0.85,15000,0,0,nan,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,keep_fraction,1,0.85,15000,12825,1,7.797270955165692e-05,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,threshold,1,0.95,15000,13968,21,0.0015034364261168386,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14354,27,0.001881008778040964,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q6_11/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_11/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,threshold,1,0.9,15000,12903,1,7.750135627373479e-05,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,keep_fraction,1,0.9,15000,13589,16,0.0011774229155934947,1,0
patch,d3_at_q6_11/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,threshold,1,0.95,15000,14039,22,0.0015670631811382577,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14354,27,0.001881008778040964,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q6_3/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_3/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,threshold,1,0.9,15000,12579,1,7.949757532395262e-05,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,keep_fraction,1,0.9,15000,13589,16,0.0011774229155934947,1,0
patch,d3_at_q6_3/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,threshold,1,0.95,15000,13700,17,0.0012408759124087592,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14354,27,0.001881008778040964,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q8_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,threshold,1,0.9,15000,12827,1,7.796055196070789e-05,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,keep_fraction,1,0.9,15000,13589,16,0.0011774229155934947,1,0
patch,d3_at_q8_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,threshold,1,0.95,15000,14045,22,0.0015663937344250623,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14354,27,0.001881008778040964,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q8_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,threshold,1,0.85,15000,12825,1,7.797270955165692e-05,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,keep_fraction,1,0.85,15000,12825,1,7.797270955165692e-05,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,threshold,1,0.95,15000,14045,22,0.0015663937344250623,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14354,27,0.001881008778040964,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,98,0.006533333333333334,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,98,0.006533333333333334,0,0
pooled,pool:d3/Z/r1 without q6_7 (8 patches),d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,threshold,1,0.85,120000,12229,0,0.0,0,0
pooled,pool:d3/Z/r1 without q6_7 (8 patches),d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.0003,keep_fraction,1,0.85,120000,12825,1,7.797270955165692e-05,0,0
pooled,pool:d3/Z/r1 without q6_7 (8 patches),d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,threshold,1,0.9,120000,13589,16,0.0011774229155934947,1,0
pooled,pool:d3/Z/r1 without q6_7 (8 patches),d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.001,keep_fraction,1,0.9,120000,13589,16,0.0011774229155934947,1,0
pooled,pool:d3/Z/r1 without q6_7 (8 patches),d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,threshold,1,0.95,120000,14039,22,0.0015670631811382577,0,0
pooled,pool:d3/Z/r1 without q6_7 (8 patches),d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.95,120000,14354,27,0.001881008778040964,0,0
pooled,pool:d3/Z/r1 without q6_7 (8 patches),d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,threshold,1,1.0,120000,15000,98,0.006533333333333334,0,0
pooled,pool:d3/Z/r1 without q6_7 (8 patches),d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.01,keep_fraction,1,1.0,120000,15000,98,0.006533333333333334,0,0
pooled,pool:d3/Z/r1 without q6_7 (8 patches),d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,threshold,1,1.0,120000,15000,98,0.006533333333333334,0,0
pooled,pool:d3/Z/r1 without q6_7 (8 patches),d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.03,keep_fraction,1,1.0,120000,15000,98,0.006533333333333334,0,0
pooled,pool:d3/Z/r1 without q6_7 (8 patches),d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,threshold,1,1.0,120000,15000,98,0.006533333333333334,0,0
