key,distance,patch,basis,rounds,method,prior,n,errors,mean_q,ece,brier,nll,kept_0.00,err_0.00,kept_0.05,err_0.05,kept_0.10,err_0.10,kept_0.20,err_0.20,kept_0.30,err_0.30,kept_0.50,err_0.50,kept_0.70,err_0.70
d3_at_q4_9/Z/r130,3,q4_9,Z,130,mwpm_gap,rl,20000,8952,0.2912712444736972,0.1563287555263029,0.2800573671947966,0.7923728698942145,20000,8952,19000,8457,18000,7987,16000,6995,14000,6025,10000,4163,6000,2333
d3_at_q4_9/Z/r150,3,q4_9,Z,150,mwpm_gap,si1000,20000,9249,0.2697590011154548,0.19269099888454522,0.2988844979289759,0.8629115753975335,20000,9249,19000,8757,18000,8256,16000,7287,14000,6312,10000,4315,6000,2434
d3_at_q4_9/Z/r150,3,q4_9,Z,150,mwpm_gap,rl,20000,9235,0.29315221845294487,0.1685977815470551,0.2855039965021015,0.8039551180585374,20000,9235,19000,8741,18000,8240,16000,7228,14000,6206,10000,4321,6000,2460
d3_at_q4_9/Z/r170,3,q4_9,Z,170,mwpm_gap,si1000,20000,9714,0.2898222281658701,0.19631720801730124,0.3029318280616937,0.8614889917576402,20000,9714,19000,9226,18000,8716,16000,7715,14000,6715,10000,4666,6000,2635
d3_at_q4_9/Z/r170,3,q4_9,Z,170,mwpm_gap,rl,20000,9640,0.31112923842818696,0.17087076157181308,0.2888332794555056,0.8054786093407529,20000,9640,19000,9162,18000,8677,16000,7674,14000,6639,10000,4595,6000,2604
d3_at_q4_9/Z/r190,3,q4_9,Z,190,mwpm_gap,si1000,20000,9729,0.3090638514976985,0.1773861485023015,0.29825169801072016,0.8414996121096067,20000,9729,19000,9217,18000,8726,16000,7770,14000,6774,10000,4806,6000,2774
d3_at_q4_9/Z/r190,3,q4_9,Z,190,mwpm_gap,rl,20000,9719,0.3270842088504437,0.15886579114955626,0.2867229435849286,0.7963628208193135,20000,9719,19000,9199,18000,8711,16000,7699,14000,6698,10000,4721,6000,2782
d3_at_q4_9/Z/r210,3,q4_9,Z,210,mwpm_gap,si1000,20000,9720,0.3156531917464372,0.17034680825356285,0.2944499471240052,0.8274883071913515,20000,9720,19000,9185,18000,8698,16000,7691,14000,6727,10000,4764,6000,2782
d3_at_q4_9/Z/r210,3,q4_9,Z,210,mwpm_gap,rl,20000,9714,0.3359175625664884,0.14978243743351155,0.2834404678873841,0.7842703581710164,20000,9714,19000,9201,18000,8709,16000,7718,14000,6703,10000,4767,6000,2755
d3_at_q4_9/Z/r230,3,q4_9,Z,230,mwpm_gap,si1000,20000,9782,0.341530440908152,0.14756955909184793,0.28466233912463756,0.7931583995244244,20000,9782,19000,9281,18000,8785,16000,7753,14000,6744,10000,4766,6000,2826
d3_at_q4_9/Z/r230,3,q4_9,Z,230,mwpm_gap,rl,20000,9759,0.3604756011253101,0.1274743988746899,0.2766687159844096,0.7638141360431365,20000,9759,19000,9268,18000,8801,16000,7818,14000,6807,10000,4823,6000,2825
d3_at_q4_9/Z/r250,3,q4_9,Z,250,mwpm_gap,si1000,20000,9776,0.3502219928922044,0.1427038262389591,0.2850148188816879,0.7920471565908296,20000,9776,19000,9319,18000,8826,16000,7853,14000,6878,10000,4891,6000,2926
d3_at_q4_9/Z/r250,3,q4_9,Z,250,mwpm_gap,rl,20000,9902,0.36725881464326504,0.12784118535673503,0.2775013685042556,0.7644024699437334,20000,9902,19000,9393,18000,8883,16000,7865,14000,6857,10000,4944,6000,2923
d3_at_q6_11/X/r01,3,q6_11,X,1,mwpm_gap,si1000,20000,77,0.0019694964214899023,0.0018960840943513923,0.003399493028176761,0.01574705121381014,20000,77,19000,29,18000,0,16000,0,14000,0,10000,0,6000,0
d3_at_q6_11/X/r01,3,q6_11,X,1,mwpm_gap,rl,20000,86,0.0025294354102220664,0.0017752529965758446,0.0034952039467650606,0.015381190731511516,20000,86,19000,24,18000,2,16000,0,14000,0,10000,0,6000,0
d3_at_q6_11/X/r01,3,q6_11,X,1,exact,si1000,20000,79,0.002135351104352727,0.0018383373665746272,0.003370605520404871,0.015335555832410327,20000,79,19000,27,18000,0,16000,0,14000,0,10000,0,6000,0
d3_at_q6_11/X/r01,3,q6_11,X,1,exact,rl,20000,87,0.0028488312474729,0.0015081470362472162,0.003422801212557373,0.014973485227551086,20000,87,19000,24,18000,1,16000,0,14000,0,10000,0,6000,0
d3_at_q6_11/X/r10,3,q6_11,X,10,mwpm_gap,si1000,20000,1605,0.037630448295190674,0.042619738315246354,0.062488621385116655,0.24783716731554228,20000,1605,19000,1097,18000,809,16000,536,14000,373,10000,138,6000,10
d3_at_q6_11/X/r10,3,q6_11,X,10,mwpm_gap,rl,20000,1575,0.06053622088707117,0.018218888574437073,0.06223524694000567,0.21972021882744971,20000,1575,19000,1182,18000,832,16000,541,14000,370,10000,142,6000,12
d3_at_q6_11/X/r30,3,q6_11,X,30,mwpm_gap,si1000,20000,4433,0.09971650757868625,0.12193349242131375,0.16541927765350956,0.5963266995207437,20000,4433,19000,3908,18000,3375,16000,2476,14000,1847,10000,1021,6000,499
d3_at_q6_11/X/r30,3,q6_11,X,30,mwpm_gap,rl,20000,4380,0.14497955360540965,0.08714357552549536,0.16116573356714606,0.5085837831552688,20000,4380,19000,3996,18000,3607,16000,2638,14000,1926,10000,1076,6000,491
d3_at_q6_11/X/r50,3,q6_11,X,50,mwpm_gap,si1000,20000,6135,0.14879167703219165,0.15795832296780835,0.22191654915572512,0.7508024258992461,20000,6135,19000,5614,18000,5100,16000,4144,14000,3252,10000,1846,6000,888
d3_at_q6_11/X/r50,3,q6_11,X,50,mwpm_gap,rl,20000,6135,0.19752527780163368,0.11391896398608727,0.21247270772247567,0.6364164931701046,20000,6135,19000,5702,18000,5267,16000,4322,14000,3387,10000,1957,6000,944
d3_at_q6_11/X/r70,3,q6_11,X,70,mwpm_gap,si1000,20000,7859,0.20761938480396053,0.18533061519603944,0.26987036148055216,0.8550595463970825,20000,7859,19000,7365,18000,6880,16000,5855,14000,4889,10000,3100,6000,1525
d3_at_q6_11/X/r70,3,q6_11,X,70,mwpm_gap,rl,20000,7902,0.2563083610408799,0.1387916389591201,0.254378810964939,0.7327565139172176,20000,7902,19000,7374,18000,6922,16000,5999,14000,4991,10000,3110,6000,1568
d3_at_q6_11/X/r90,3,q6_11,X,90,mwpm_gap,si1000,20000,9100,0.26435496428952543,0.1906450357104746,0.2924597725547344,0.8798862182700646,20000,9100,19000,8623,18000,8133,16000,7109,14000,6091,10000,4099,6000,2226
d3_at_q6_11/X/r90,3,q6_11,X,90,mwpm_gap,rl,20000,9075,0.30901707400900125,0.14473292599099874,0.27730693148864005,0.7790292321125349,20000,9075,19000,8615,18000,8118,16000,7164,14000,6214,10000,4237,6000,2268
d3_at_q6_11/X/r110,3,q6_11,X,110,mwpm_gap,si1000,20000,8794,0.2509462780048229,0.1887537219951771,0.28759229731352837,0.8769117079135688,20000,8794,19000,8294,18000,7780,16000,6762,14000,5756,10000,3841,6000,2057
d3_at_q6_11/X/r110,3,q6_11,X,110,mwpm_gap,rl,20000,8804,0.29586727435069066,0.14433272564930927,0.27305613590493977,0.7709504861552929,20000,8804,19000,8305,18000,7824,16000,6872,14000,5924,10000,3989,6000,2082
d3_at_q6_11/X/r130,3,q6_11,X,130,mwpm_gap,si1000,20000,9416,0.2826685735530131,0.18813142644698688,0.29412427008483244,0.8659682111850693,20000,9416,19000,8893,18000,8393,16000,7359,14000,6328,10000,4355,6000,2404
d3_at_q6_11/X/r130,3,q6_11,X,130,mwpm_gap,rl,20000,9283,0.3258686100677202,0.13828138993227973,0.27799087087065283,0.7757432878185687,20000,9283,19000,8806,18000,8309,16000,7344,14000,6368,10000,4449,6000,2490
d3_at_q6_11/X/r150,3,q6_11,X,150,mwpm_gap,si1000,20000,9506,0.29496226452925384,0.1803377354707462,0.29336488098514496,0.8593992243025281,20000,9506,19000,8985,18000,8466,16000,7461,14000,6440,10000,4479,6000,2529
d3_at_q6_11/X/r150,3,q6_11,X,150,mwpm_gap,rl,20000,9537,0.3340492185592686,0.14280078144073136,0.2787615028903777,0.775172788947264,20000,9537,19000,9047,18000,8534,16000,7539,14000,6567,10000,4539,6000,2538
d3_at_q6_11/X/r170,3,q6_11,X,170,mwpm_gap,si1000,20000,9814,0.3200165322751045,0.17068346772489545,0.29152583834685275,0.8367178311439424,20000,9814,19000,9329,18000,8796,16000,7784,14000,6751,10000,4703,6000,2701
d3_at_q6_11/X/r170,3,q6_11,X,170,mwpm_gap,rl,20000,9743,0.35768428183560375,0.1294657181643963,0.2779746839672745,0.7695444753239179,20000,9743,19000,9241,18000,8763,16000,7765,14000,6788,10000,4807,6000,2781
d3_at_q6_11/X/r190,3,q6_11,X,190,mwpm_gap,si1000,20000,9866,0.3385407161927363,0.1547592838072637,0.2895570288350013,0.8220122711974637,20000,9866,19000,9403,18000,8900,16000,7893,14000,6880,10000,4855,6000,2880
d3_at_q6_11/X/r190,3,q6_11,X,190,mwpm_gap,rl,20000,9920,0.3727643385518858,0.12323566144811422,0.27727312239059376,0.7651876167630196,20000,9920,19000,9404,18000,8912,16000,7926,14000,6928,10000,5000,6000,2929
d3_at_q6_11/X/r210,3,q6_11,X,210,mwpm_gap,si1000,20000,9822,0.33892817103183986,0.15217182896816017,0.28815160438851367,0.8176480523041002,20000,9822,19000,9343,18000,8851,16000,7846,14000,6847,10000,4839,6000,2850
d3_at_q6_11/X/r210,3,q6_11,X,210,mwpm_gap,rl,20000,9959,0.3732292955997621,0.12472070440023786,0.27754689182297543,0.7656628669752957,20000,9959,19000,9445,18000,8948,16000,7954,14000,6983,10000,4995,6000,2949
d3_at_q6_11/X/r230,3,q6_11,X,230,mwpm_gap,si1000,20000,9914,0.35635744869960884,0.13934255130039114,0.28293482250036095,0.7934381922220156,20000,9914,19000,9425,18000,8938,16000,7954,14000,6950,10000,4957,6000,2931
d3_at_q6_11/X/r230,3,q6_11,X,230,mwpm_gap,rl,20000,9948,0.39003470190478773,0.10736529809521231,0.27097284815205275,0.7475073216029876,20000,9948,19000,9437,18000,8918,16000,7905,14000,6928,10000,4920,6000,2908
d3_at_q6_11/X/r250,3,q6_11,X,250,mwpm_gap,si1000,20000,9929,0.35815668924361604,0.13829331075638396,0.28224367766827974,0.7906102104425254,20000,9929,19000,9427,18000,8907,16000,7915,14000,6917,10000,4924,6000,2939
d3_at_q6_11/X/r250,3,q6_11,X,250,mwpm_gap,rl,20000,9883,0.3905077575153229,0.10364224248467703,0.2712432409559303,0.7476552511531883,20000,9883,19000,9406,18000,8909,16000,7904,14000,6917,10000,4983,6000,2964
d3_at_q6_11/Z/r01,3,q6_11,Z,1,mwpm_gap,si1000,20000,63,0.0024339350090168514,0.0007172228744114041,0.002988852710903221,0.014098421854995602,20000,63,19000,22,18000,1,16000,1,14000,1,10000,1,6000,1
d3_at_q6_11/Z/r01,3,q6_11,Z,1,mwpm_gap,rl,20000,74,0.0025242726211099466,0.0011778827816804548,0.002953411328485217,0.013455893310547737,20000,74,19000,12,18000,1,16000,1,14000,1,10000,1,6000,1
d3_at_q6_11/Z/r01,3,q6_11,Z,1,exact,si1000,20000,61,0.002592911979858328,0.00046783823995716036,0.0029118461447323295,0.013553816892853626,20000,61,19000,22,18000,1,16000,1,14000,1,10000,1,6000,1
d3_at_q6_11/Z/r01,3,q6_11,Z,1,exact,rl,20000,72,0.0028467492506287764,0.0007578365061138225,0.002933633891460959,0.013217458891034928,20000,72,19000,15,18000,1,16000,1,14000,1,10000,1,6000,1
d3_at_q6_11/Z/r10,3,q6_11,Z,10,mwpm_gap,si1000,20000,1638,0.041871253082419985,0.04003079417089912,0.061478192357143406,0.22957774652012167,20000,1638,19000,1145,18000,762,16000,435,14000,307,10000,138,6000,12
d3_at_q6_11/Z/r10,3,q6_11,Z,10,mwpm_gap,rl,20000,1560,0.060253651667344976,0.017747986267309675,0.058770793633987774,0.20756346094589684,20000,1560,19000,1107,18000,760,16000,449,14000,299,10000,145,6000,12
d3_at_q6_11/Z/r30,3,q6_11,Z,30,mwpm_gap,si1000,20000,4770,0.11697529986095215,0.12152470013904786,0.17210931033684332,0.5874004304675118,20000,4770,19000,4172,18000,3643,16000,2850,14000,2015,10000,1032,6000,527
d3_at_q6_11/Z/r30,3,q6_11,Z,30,mwpm_gap,rl,20000,4587,0.15469935937883345,0.07719323047405731,0.16196333507256955,0.514992751792423,20000,4587,19000,4159,18000,3669,16000,2725,14000,2014,10000,1036,6000,498
d3_at_q6_11/Z/r50,3,q6_11,Z,50,mwpm_gap,si1000,20000,6607,0.17459185961388343,0.1557581403861166,0.22758220951744043,0.7261205600203794,20000,6607,19000,6050,18000,5501,16000,4501,14000,3657,10000,2024,6000,942
d3_at_q6_11/Z/r50,3,q6_11,Z,50,mwpm_gap,rl,20000,6380,0.21948340298254426,0.10545807715955063,0.21275547258419278,0.6385714457404436,20000,6380,19000,5964,18000,5476,16000,4492,14000,3539,10000,2004,6000,921
d3_at_q6_11/Z/r70,3,q6_11,Z,70,mwpm_gap,si1000,20000,7844,0.21947090216054627,0.17272909783945378,0.2614612039459582,0.7988795500485805,20000,7844,19000,7305,18000,6747,16000,5759,14000,4819,10000,3001,6000,1521
d3_at_q6_11/Z/r70,3,q6_11,Z,70,mwpm_gap,rl,20000,7674,0.2679502200850974,0.12410600568627904,0.2450101246652658,0.7105042342421133,20000,7674,19000,7228,18000,6771,16000,5818,14000,4844,10000,3003,6000,1476
d3_at_q6_11/Z/r90,3,q6_11,Z,90,mwpm_gap,si1000,20000,9026,0.27054550626676127,0.18075449373323876,0.2866551517414114,0.8378124959544928,20000,9026,19000,8510,18000,8000,16000,6993,14000,5978,10000,4078,6000,2150
d3_at_q6_11/Z/r90,3,q6_11,Z,90,mwpm_gap,rl,20000,8984,0.31759778684042894,0.13160221315957113,0.26754197971576343,0.7547177524535533,20000,8984,19000,8499,18000,7992,16000,7005,14000,6016,10000,3994,6000,2157
d3_at_q6_11/Z/r110,3,q6_11,Z,110,mwpm_gap,si1000,20000,9150,0.2753035123224615,0.18219648767753857,0.28753153779892004,0.8379269898679272,20000,9150,19000,8648,18000,8138,16000,7081,14000,6086,10000,4143,6000,2187
d3_at_q6_11/Z/r110,3,q6_11,Z,110,mwpm_gap,rl,20000,9073,0.32257110181682674,0.13200524169865901,0.26836424721049323,0.7546146925265784,20000,9073,19000,8574,18000,8108,16000,7069,14000,6084,10000,4058,6000,2200
d3_at_q6_11/Z/r130,3,q6_11,Z,130,mwpm_gap,si1000,20000,9370,0.29007815120931957,0.17842184879068038,0.28907822335751987,0.8321240595609221,20000,9370,19000,8860,18000,8362,16000,7328,14000,6296,10000,4333,6000,2337
d3_at_q6_11/Z/r130,3,q6_11,Z,130,mwpm_gap,rl,20000,9286,0.33755404018983715,0.12696824458028474,0.27054363611825527,0.7559276030019255,20000,9286,19000,8810,18000,8322,16000,7288,14000,6290,10000,4308,6000,2366
d3_at_q6_11/Z/r150,3,q6_11,Z,150,mwpm_gap,si1000,20000,9617,0.30662677108848035,0.17422322891151962,0.2918752352517967,0.8332447324228369,20000,9617,19000,9103,18000,8580,16000,7579,14000,6567,10000,4557,6000,2585
d3_at_q6_11/Z/r150,3,q6_11,Z,150,mwpm_gap,rl,20000,9501,0.35317296593623176,0.12769554526147187,0.2730029863180287,0.7591728116416434,20000,9501,19000,9025,18000,8545,16000,7584,14000,6558,10000,4563,6000,2578
d3_at_q6_11/Z/r170,3,q6_11,Z,170,mwpm_gap,si1000,20000,9779,0.3328253795918374,0.1561246204081626,0.2887905001529093,0.812373133180102,20000,9779,19000,9268,18000,8768,16000,7780,14000,6778,10000,4771,6000,2810
d3_at_q6_11/Z/r170,3,q6_11,Z,170,mwpm_gap,rl,20000,9809,0.37543442307156855,0.1150155769284314,0.2726958755656323,0.7531093454514336,20000,9809,19000,9325,18000,8824,16000,7792,14000,6786,10000,4818,6000,2784
d3_at_q6_11/Z/r190,3,q6_11,Z,190,mwpm_gap,si1000,20000,9820,0.3471353355327819,0.14386466446721807,0.2843184693734834,0.7950105731820064,20000,9820,19000,9321,18000,8816,16000,7809,14000,6815,10000,4806,6000,2816
d3_at_q6_11/Z/r190,3,q6_11,Z,190,mwpm_gap,rl,20000,9817,0.38839277851148213,0.10245722148851785,0.26887660001823105,0.7416864233000362,20000,9817,19000,9321,18000,8806,16000,7828,14000,6820,10000,4791,6000,2793
d3_at_q6_11/Z/r210,3,q6_11,Z,210,mwpm_gap,si1000,20000,9830,0.35515980804476105,0.13634019195523897,0.27999664769456484,0.7806547798186001,20000,9830,19000,9322,18000,8815,16000,7780,14000,6760,10000,4782,6000,2805
d3_at_q6_11/Z/r210,3,q6_11,Z,210,mwpm_gap,rl,20000,9720,0.3950601098553214,0.09118236293901107,0.266254048031837,0.7347522764482637,20000,9720,19000,9226,18000,8757,16000,7753,14000,6758,10000,4776,6000,2759
d3_at_q6_11/Z/r230,3,q6_11,Z,230,mwpm_gap,si1000,20000,9873,0.37322073342201895,0.12042926657798109,0.27551568814081145,0.7642561093318584,20000,9873,19000,9372,18000,8864,16000,7812,14000,6787,10000,4844,6000,2871
d3_at_q6_11/Z/r230,3,q6_11,Z,230,mwpm_gap,rl,20000,9655,0.40977167859331964,0.07761711599295133,0.26397836700147337,0.7275747604204931,20000,9655,19000,9182,18000,8706,16000,7749,14000,6785,10000,4805,6000,2887
d3_at_q6_11/Z/r250,3,q6_11,Z,250,mwpm_gap,si1000,20000,9821,0.3719740782179936,0.11907592178200639,0.2763505623059092,0.7669769362438086,20000,9821,19000,9328,18000,8840,16000,7825,14000,6856,10000,4839,6000,2913
d3_at_q6_11/Z/r250,3,q6_11,Z,250,mwpm_gap,rl,20000,9877,0.4104366187899002,0.08341338121009989,0.264494982304359,0.7285437241730931,20000,9877,19000,9358,18000,8866,16000,7857,14000,6861,10000,4864,6000,2902
d3_at_q6_3/X/r01,3,q6_3,X,1,mwpm_gap,si1000,20000,74,0.0020340036474114057,0.0016673026256478053,0.003378619021938786,0.01642870058420098,20000,74,19000,23,18000,2,16000,1,14000,1,10000,1,6000,1
d3_at_q6_3/X/r01,3,q6_3,X,1,mwpm_gap,rl,20000,79,0.002165690987580983,0.0017854900393500283,0.0034316426696037127,0.016578229791068485,20000,79,19000,22,18000,2,16000,1,14000,1,10000,1,6000,0
d3_at_q6_3/X/r01,3,q6_3,X,1,exact,si1000,20000,75,0.0022670537211941554,0.0014854758525848308,0.003368710524162758,0.016031743783740747,20000,75,19000,18,18000,2,16000,1,14000,1,10000,1,6000,1
d3_at_q6_3/X/r01,3,q6_3,X,1,exact,rl,20000,81,0.002503916856489051,0.0015492407830595297,0.0034667410510930154,0.01642554119145011,20000,81,19000,30,18000,2,16000,1,14000,1,10000,1,6000,1
d3_at_q6_3/X/r10,3,q6_3,X,10,mwpm_gap,si1000,20000,1369,0.03467509628392635,0.03377509032651068,0.052637344451041033,0.20332233439357605,20000,1369,19000,882,18000,583,16000,369,14000,241,10000,86,6000,4
d3_at_q6_3/X/r10,3,q6_3,X,10,mwpm_gap,rl,20000,1427,0.05224521284409974,0.01910696427640785,0.05177773289492232,0.18346935097842462,20000,1427,19000,902,18000,640,16000,369,14000,216,10000,65,6000,4
d3_at_q6_3/X/r30,3,q6_3,X,30,mwpm_gap,si1000,20000,4636,0.11368283349694912,0.11811716650305089,0.17106392321440214,0.6018137066309307,20000,4636,19000,4052,18000,3623,16000,2725,14000,2062,10000,1014,6000,386
d3_at_q6_3/X/r30,3,q6_3,X,30,mwpm_gap,rl,20000,4430,0.1428927713540755,0.07860722864592451,0.15744246735542375,0.500445571987741,20000,4430,19000,3951,18000,3423,16000,2596,14000,1963,10000,1013,6000,400
d3_at_q6_3/X/r50,3,q6_3,X,50,mwpm_gap,si1000,20000,5720,0.14397735601060002,0.14202264398939998,0.20309019135752213,0.6911016157665174,20000,5720,19000,5189,18000,4686,16000,3639,14000,2821,10000,1546,6000,717
d3_at_q6_3/X/r50,3,q6_3,X,50,mwpm_gap,rl,20000,5932,0.18230974911835104,0.11429025088164894,0.19672610028232762,0.5987087636169195,20000,5932,19000,5398,18000,4808,16000,3743,14000,2834,10000,1630,6000,708
d3_at_q6_3/X/r70,3,q6_3,X,70,mwpm_gap,si1000,20000,6814,0.17800104853148488,0.16269895146851512,0.23706319779900964,0.7749357856685588,20000,6814,19000,6297,18000,5781,16000,4820,14000,3799,10000,2241,6000,1023
d3_at_q6_3/X/r70,3,q6_3,X,70,mwpm_gap,rl,20000,6924,0.21775717730090305,0.12844282269909696,0.22700709308740205,0.6703117089242487,20000,6924,19000,6462,18000,5913,16000,4841,14000,3898,10000,2258,6000,1142
d3_at_q6_3/X/r90,3,q6_3,X,90,mwpm_gap,si1000,20000,7963,0.22118570956049485,0.17696429043950518,0.2621161597619301,0.8227403054448963,20000,7963,19000,7428,18000,6928,16000,5897,14000,4852,10000,2963,6000,1526
d3_at_q6_3/X/r90,3,q6_3,X,90,mwpm_gap,rl,20000,8499,0.2688328256055073,0.15611717439449263,0.25617904146765325,0.7308465134548918,20000,8499,19000,7989,18000,7447,16000,6310,14000,5177,10000,3163,6000,1608
d3_at_q6_3/X/r110,3,q6_3,X,110,mwpm_gap,si1000,20000,8696,0.2514273579990253,0.18337264200097464,0.2792605520925233,0.8524900276064651,20000,8696,19000,8183,18000,7653,16000,6629,14000,5612,10000,3615,6000,1925
d3_at_q6_3/X/r110,3,q6_3,X,110,mwpm_gap,rl,20000,8903,0.2954860383471676,0.14966396165283244,0.2677105572328182,0.7549483284104977,20000,8903,19000,8391,18000,7889,16000,6814,14000,5779,10000,3782,6000,1968
d3_at_q6_3/X/r130,3,q6_3,X,130,mwpm_gap,si1000,20000,8836,0.25827703008129393,0.18352296991870606,0.283315880372005,0.858001021169146,20000,8836,19000,8349,18000,7846,16000,6826,14000,5840,10000,3790,6000,2003
d3_at_q6_3/X/r130,3,q6_3,X,130,mwpm_gap,rl,20000,8904,0.293855003907128,0.15134499609287197,0.27116008288674115,0.7646953502515875,20000,8904,19000,8406,18000,7893,16000,6851,14000,5863,10000,3882,6000,1994
d3_at_q6_3/X/r150,3,q6_3,X,150,mwpm_gap,si1000,20000,9474,0.2921571725382265,0.1815428274617735,0.29038467534233486,0.85571136972398,20000,9474,19000,8977,18000,8465,16000,7397,14000,6387,10000,4344,6000,2415
d3_at_q6_3/X/r150,3,q6_3,X,150,mwpm_gap,rl,20000,9443,0.32903398225948577,0.14311601774051425,0.277412190895747,0.773073420589628,20000,9443,19000,8954,18000,8456,16000,7455,14000,6422,10000,4432,6000,2404
d3_at_q6_3/X/r170,3,q6_3,X,170,mwpm_gap,si1000,20000,9485,0.3020603340788187,0.17218966592118126,0.2880882265041457,0.8409261176322314,20000,9485,19000,8983,18000,8441,16000,7441,14000,6450,10000,4452,6000,2458
d3_at_q6_3/X/r170,3,q6_3,X,170,mwpm_gap,rl,20000,9470,0.3383721756878153,0.13512782431218476,0.27496192019289284,0.76462852567481,20000,9470,19000,8980,18000,8491,16000,7515,14000,6470,10000,4435,6000,2479
d3_at_q6_3/X/r190,3,q6_3,X,190,mwpm_gap,si1000,20000,9456,0.3146413165982418,0.15815868340175826,0.2842089737262335,0.8227995949571443,20000,9456,19000,8980,18000,8476,16000,7460,14000,6471,10000,4473,6000,2517
d3_at_q6_3/X/r190,3,q6_3,X,190,mwpm_gap,rl,20000,9652,0.3411410396267086,0.14145896037329134,0.2771652567278834,0.7688454704006606,20000,9652,19000,9154,18000,8634,16000,7585,14000,6585,10000,4547,6000,2561
d3_at_q6_3/X/r210,3,q6_3,X,210,mwpm_gap,si1000,20000,9867,0.3494212556615175,0.1439287443384825,0.2824070040656667,0.7991055996866733,20000,9867,19000,9361,18000,8883,16000,7874,14000,6797,10000,4809,6000,2809
d3_at_q6_3/X/r210,3,q6_3,X,210,mwpm_gap,rl,20000,9798,0.37093772461644964,0.1189622753835504,0.27394134024040684,0.75698429626224,20000,9798,19000,9281,18000,8782,16000,7784,14000,6769,10000,4758,6000,2754
d3_at_q6_3/X/r230,3,q6_3,X,230,mwpm_gap,si1000,20000,9704,0.3592298023814361,0.12597019761856393,0.2779336420938718,0.7827590335699096,20000,9704,19000,9230,18000,8739,16000,7779,14000,6790,10000,4811,6000,2838
d3_at_q6_3/X/r230,3,q6_3,X,230,mwpm_gap,rl,20000,9842,0.37890582973473086,0.11319417026526916,0.2732093192611989,0.7538664623410165,20000,9842,19000,9343,18000,8849,16000,7852,14000,6825,10000,4841,6000,2849
d3_at_q6_3/X/r250,3,q6_3,X,250,mwpm_gap,si1000,20000,9862,0.3501189034075089,0.1429810965924911,0.28228643453624064,0.796143566400544,20000,9862,19000,9337,18000,8856,16000,7862,14000,6894,10000,4870,6000,2850
d3_at_q6_3/X/r250,3,q6_3,X,250,mwpm_gap,rl,20000,9952,0.37452412763663634,0.12307587236336368,0.27614294629737574,0.7609846348405006,20000,9952,19000,9437,18000,8938,16000,7915,14000,6904,10000,4891,6000,2886
d3_at_q6_3/Z/r01,3,q6_3,Z,1,mwpm_gap,si1000,20000,54,0.0015136059183271495,0.0011891395530537483,0.002092077531227104,0.009618122846607608,20000,54,19000,8,18000,0,16000,0,14000,0,10000,0,6000,0
d3_at_q6_3/Z/r01,3,q6_3,Z,1,mwpm_gap,rl,20000,46,0.0019355200741195042,0.00037088858504040527,0.0020743406908333103,0.00962071192772532,20000,46,19000,12,18000,0,16000,0,14000,0,10000,0,6000,0
d3_at_q6_3/Z/r01,3,q6_3,Z,1,exact,si1000,20000,45,0.0016208752651725518,0.0006348538975534166,0.0020024726219294276,0.009287117102428397,20000,45,19000,12,18000,0,16000,0,14000,0,10000,0,6000,0
d3_at_q6_3/Z/r01,3,q6_3,Z,1,exact,rl,20000,46,0.002147109104748157,0.00016774137587313888,0.0020095298377875714,0.009320667951643654,20000,46,19000,11,18000,0,16000,0,14000,0,10000,0,6000,0
d3_at_q6_3/Z/r10,3,q6_3,Z,10,mwpm_gap,si1000,20000,1217,0.032283028390343645,0.02856730243349301,0.04792803299238413,0.1817517359841555,20000,1217,19000,790,18000,550,16000,303,14000,196,10000,60,6000,2
d3_at_q6_3/Z/r10,3,q6_3,Z,10,mwpm_gap,rl,20000,1156,0.0545784694530483,0.012361908848763833,0.046842172594750625,0.16879032313704417,20000,1156,19000,799,18000,634,16000,385,14000,178,10000,59,6000,3
d3_at_q6_3/Z/r30,3,q6_3,Z,30,mwpm_gap,si1000,20000,4461,0.10481563079091075,0.11823436920908928,0.1669250870904428,0.5747421065507078,20000,4461,19000,3959,18000,3460,16000,2572,14000,1926,10000,935,6000,473
d3_at_q6_3/Z/r30,3,q6_3,Z,30,mwpm_gap,rl,20000,4583,0.18420953950918814,0.06676222585980848,0.16943040386311833,0.5300702953546922,20000,4583,19000,4202,18000,3713,16000,2940,14000,2203,10000,1590,6000,890
d3_at_q6_3/Z/r50,3,q6_3,Z,50,mwpm_gap,si1000,20000,5299,0.13522017612348142,0.1297298238765186,0.1943174214772267,0.6469425409165722,20000,5299,19000,4735,18000,4298,16000,3406,14000,2569,10000,1398,6000,656
d3_at_q6_3/Z/r50,3,q6_3,Z,50,mwpm_gap,rl,20000,5271,0.20138655133437547,0.0621634486656245,0.18699156379545093,0.5696792797501535,20000,5271,19000,4829,18000,4348,16000,3512,14000,2773,10000,1843,6000,981
d3_at_q6_3/Z/r70,3,q6_3,Z,70,mwpm_gap,si1000,20000,6671,0.17147586750518182,0.1620741324948182,0.23340795897629718,0.7384619947775016,20000,6671,19000,6098,18000,5559,16000,4680,14000,3666,10000,2145,6000,1020
d3_at_q6_3/Z/r70,3,q6_3,Z,70,mwpm_gap,rl,20000,6534,0.231082135521508,0.09561786447849198,0.2205054192847805,0.6430194105847863,20000,6534,19000,6082,18000,5595,16000,4646,14000,3918,10000,2429,6000,1342
