key,distance,patch,basis,rounds,method,prior,alpha,rule,keep,cal_n,cal_errors,test_n,test_errors,test_rate,exceed,sig_exceed
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,si1000,0.01,ltt,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,si1000,0.01,plugin,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,si1000,0.01,naive_raw,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,si1000,0.01,naive_platt,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,si1000,0.03,ltt,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,si1000,0.03,plugin,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,si1000,0.03,naive_raw,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,si1000,0.03,naive_platt,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,si1000,0.1,ltt,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,si1000,0.1,plugin,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,si1000,0.1,naive_raw,0.1,1530,687,1531,705,0.4604833442194644,1,1
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,si1000,0.1,naive_platt,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.001,ltt,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.001,plugin,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.001,naive_raw,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.001,naive_platt,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.003,ltt,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.003,plugin,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.003,naive_raw,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.003,naive_platt,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.01,ltt,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.01,plugin,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.01,naive_raw,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.01,naive_platt,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.03,ltt,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.03,plugin,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.03,naive_raw,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.03,naive_platt,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.1,ltt,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.1,plugin,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.1,naive_raw,,,,,,,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,0.1,naive_platt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.001,ltt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.001,plugin,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.001,naive_raw,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.001,naive_platt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.003,ltt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.003,plugin,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.003,naive_raw,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.003,naive_platt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.01,ltt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.01,plugin,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.01,naive_raw,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.01,naive_platt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.03,ltt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.03,plugin,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.03,naive_raw,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.03,naive_platt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.1,ltt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.1,plugin,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.1,naive_raw,0.1,1474,677,1526,693,0.4541284403669725,1,1
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,0.1,naive_platt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.001,ltt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.001,plugin,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.001,naive_raw,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.001,naive_platt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.003,ltt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.003,plugin,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.003,naive_raw,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.003,naive_platt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.01,ltt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.01,plugin,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.01,naive_raw,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.01,naive_platt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.03,ltt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.03,plugin,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.03,naive_raw,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.03,naive_platt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.1,ltt,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.1,plugin,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.1,naive_raw,,,,,,,,
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,0.1,naive_platt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.001,ltt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.001,plugin,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.001,naive_raw,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.001,naive_platt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.003,ltt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.003,plugin,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.003,naive_raw,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.003,naive_platt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.01,ltt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.01,plugin,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.01,naive_raw,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.01,naive_platt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.03,ltt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.03,plugin,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.03,naive_raw,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.03,naive_platt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.1,ltt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.1,plugin,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.1,naive_raw,0.05,828,380,818,372,0.4547677261613692,1,1
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,0.1,naive_platt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.001,ltt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.001,plugin,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.001,naive_raw,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.001,naive_platt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.003,ltt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.003,plugin,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.003,naive_raw,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.003,naive_platt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.01,ltt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.01,plugin,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.01,naive_raw,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.01,naive_platt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.03,ltt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.03,plugin,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.03,naive_raw,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.03,naive_platt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.1,ltt,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.1,plugin,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.1,naive_raw,,,,,,,,
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,0.1,naive_platt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.001,ltt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.001,plugin,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.001,naive_raw,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.001,naive_platt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.003,ltt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.003,plugin,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.003,naive_raw,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.003,naive_platt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.01,ltt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.01,plugin,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.01,naive_raw,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.01,naive_platt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.03,ltt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.03,plugin,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.03,naive_raw,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.03,naive_platt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.1,ltt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.1,plugin,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.1,naive_raw,0.05,946,445,975,475,0.48717948717948717,1,1
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,0.1,naive_platt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.001,ltt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.001,plugin,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.001,naive_raw,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.001,naive_platt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.003,ltt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.003,plugin,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.003,naive_raw,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.003,naive_platt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.01,ltt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.01,plugin,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.01,naive_raw,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.01,naive_platt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.03,ltt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.03,plugin,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.03,naive_raw,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.03,naive_platt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.1,ltt,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.1,plugin,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.1,naive_raw,,,,,,,,
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,0.1,naive_platt,,,,,,,,
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.001,ltt,0.9,13450,2,13508,4,0.0002961208172934557,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.001,plugin,0.9,13450,2,13508,4,0.0002961208172934557,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.001,naive_raw,0.95,14247,31,14226,26,0.0018276395332489808,1,1
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.001,naive_platt,0.9,13450,2,13508,4,0.0002961208172934557,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.003,ltt,0.95,14247,31,14226,26,0.0018276395332489808,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.003,plugin,0.95,14247,31,14226,26,0.0018276395332489808,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.003,naive_raw,1.0,15000,88,15000,74,0.004933333333333333,1,1
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.003,naive_platt,0.95,14247,31,14226,26,0.0018276395332489808,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.01,ltt,1.0,15000,88,15000,74,0.004933333333333333,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.01,plugin,1.0,15000,88,15000,74,0.004933333333333333,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.01,naive_raw,1.0,15000,88,15000,74,0.004933333333333333,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.01,naive_platt,1.0,15000,88,15000,74,0.004933333333333333,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.03,ltt,1.0,15000,88,15000,74,0.004933333333333333,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.03,plugin,1.0,15000,88,15000,74,0.004933333333333333,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.03,naive_raw,1.0,15000,88,15000,74,0.004933333333333333,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.03,naive_platt,1.0,15000,88,15000,74,0.004933333333333333,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.1,ltt,1.0,15000,88,15000,74,0.004933333333333333,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.1,plugin,1.0,15000,88,15000,74,0.004933333333333333,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.1,naive_raw,1.0,15000,88,15000,74,0.004933333333333333,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,0.1,naive_platt,1.0,15000,88,15000,74,0.004933333333333333,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.001,ltt,0.9,13503,5,13575,5,0.00036832412523020257,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.001,plugin,0.9,13503,5,13575,5,0.00036832412523020257,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.001,naive_raw,0.95,14274,33,14309,33,0.0023062408274512544,1,1
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.001,naive_platt,0.9,13503,5,13575,5,0.00036832412523020257,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.003,ltt,0.9,13503,5,13575,5,0.00036832412523020257,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.003,plugin,0.95,14274,33,14309,33,0.0023062408274512544,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.003,naive_raw,1.0,15000,83,15000,77,0.0051333333333333335,1,1
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.003,naive_platt,0.95,14274,33,14309,33,0.0023062408274512544,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.01,ltt,1.0,15000,83,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.01,plugin,1.0,15000,83,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.01,naive_raw,1.0,15000,83,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.01,naive_platt,1.0,15000,83,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.03,ltt,1.0,15000,83,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.03,plugin,1.0,15000,83,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.03,naive_raw,1.0,15000,83,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.03,naive_platt,1.0,15000,83,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.1,ltt,1.0,15000,83,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.1,plugin,1.0,15000,83,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.1,naive_raw,1.0,15000,83,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,0.1,naive_platt,1.0,15000,83,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.001,ltt,0.9,13447,2,13506,3,0.0002221235006663705,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.001,plugin,0.9,13447,2,13506,3,0.0002221235006663705,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.001,naive_raw,0.95,14314,35,14279,33,0.002311086210518944,1,1
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.001,naive_platt,0.9,13447,2,13506,3,0.0002221235006663705,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.003,ltt,0.9,13447,2,13506,3,0.0002221235006663705,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.003,plugin,0.95,14314,35,14279,33,0.002311086210518944,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.003,naive_raw,1.0,15000,89,15000,77,0.0051333333333333335,1,1
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.003,naive_platt,0.95,14314,35,14279,33,0.002311086210518944,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.01,ltt,1.0,15000,89,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.01,plugin,1.0,15000,89,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.01,naive_raw,1.0,15000,89,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.01,naive_platt,1.0,15000,89,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.03,ltt,1.0,15000,89,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.03,plugin,1.0,15000,89,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.03,naive_raw,1.0,15000,89,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.03,naive_platt,1.0,15000,89,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.1,ltt,1.0,15000,89,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.1,plugin,1.0,15000,89,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.1,naive_raw,1.0,15000,89,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,0.1,naive_platt,1.0,15000,89,15000,77,0.0051333333333333335,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,rl,0.001,ltt,0.85,12778,1,12822,1,7.799095304944626e-05,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,rl,0.001,plugin,0.9,13520,10,13602,10,0.0007351860020585208,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,rl,0.001,naive_raw,0.95,14332,36,14355,32,0.002229188436084988,1,1
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,rl,0.001,naive_platt,0.9,13520,10,13602,10,0.0007351860020585208,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,rl,0.003,ltt,0.9,13520,10,13602,10,0.0007351860020585208,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,rl,0.003,plugin,0.95,14332,36,14355,32,0.002229188436084988,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,rl,0.003,naive_raw,1.0,15000,81,15000,76,0.005066666666666666,1,1
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,rl,0.003,naive_platt,0.95,14332,36,14355,32,0.002229188436084988,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,rl,0.01,ltt,1.0,15000,81,15000,76,0.005066666666666666,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,rl,0.01,plugin,1.0,15000,81,15000,76,0.005066666666666666,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,rl,0.01,naive_raw,1.0,15000,81,15000,76,0.005066666666666666,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,rl,0.01,naive_platt,1.0,15000,81,15000,76,0.005066666666666666,0,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,rl,0.03,ltt,1.0,15000,81,15000,76,0.005066666666666666,0,0
