axis,source,target,distance,basis,rounds,patch,method,prior,calibrator,ece,nll
sim,sim:d3_at_q10_7/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,isotonic,0.10786874400534985,0.612659345471399
basis,d3_at_q10_7/X/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,platt,0.014952998997737147,0.5434014772133634
basis,d3_at_q10_7/X/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,isotonic,0.01658303236808552,0.5456710825692266
patch,d3_at_q2_7/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,platt,0.0130465409056621,0.5433677837909748
patch,d3_at_q2_7/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,isotonic,0.013664123945278363,0.5437263697903836
patch,d3_at_q4_5/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,platt,0.014261420374227767,0.5435390499590755
patch,d3_at_q4_5/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,isotonic,0.01268548539145827,0.5457509696115855
patch,d3_at_q4_9/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,platt,0.017813348298828555,0.5435276314280924
patch,d3_at_q4_9/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,isotonic,0.028423107553013107,0.5457062103350437
patch,d3_at_q6_11/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,platt,0.016070712989732353,0.5437062077147691
patch,d3_at_q6_11/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,isotonic,0.020715799139689996,0.5452602106326033
patch,d3_at_q6_3/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,platt,0.016547397243720646,0.5437431429884756
patch,d3_at_q6_3/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,isotonic,0.02281898805812241,0.545265027514806
patch,d3_at_q6_7/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,platt,0.028817220941541048,0.5454341444866181
patch,d3_at_q6_7/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,isotonic,0.030202226190008796,0.5468715810969176
patch,d3_at_q8_5/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,platt,0.02011802660870934,0.543898073201872
patch,d3_at_q8_5/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,isotonic,0.031053596914045512,0.5486667069662775
patch,d3_at_q8_9/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,platt,0.039544714470471004,0.5483973023727278
patch,d3_at_q8_9/Z/r50,d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,isotonic,0.03835499988725612,0.5507814971938383
pooled,pool:d3/Z/r50 without q10_7 (8 patches),d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,platt,0.016146013492221212,0.5433796338029808
pooled,pool:d3/Z/r50 without q10_7 (8 patches),d3_at_q10_7/Z/r50,3,Z,50,q10_7,mwpm_gap,si1000,isotonic,0.024073152312404294,0.543870786799507
same,d3_at_q2_7/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,platt,0.0010160099393906235,0.021003499704073513
same,d3_at_q2_7/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,isotonic,0.0011253771962629383,0.020606089769287003
sim,sim:d3_at_q2_7/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,platt,0.0034661575647822896,0.024302694128107052
sim,sim:d3_at_q2_7/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,isotonic,0.0035705126254564202,0.03234602353320075
basis,d3_at_q2_7/Z/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,platt,0.0010492707526981047,0.020934827052936148
basis,d3_at_q2_7/Z/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,isotonic,0.00038871077895181566,0.022161019229582798
patch,d3_at_q10_7/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,platt,0.001456951740595034,0.021133534555742996
patch,d3_at_q10_7/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,isotonic,0.00132371769601039,0.021051120769430883
patch,d3_at_q4_5/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,platt,0.00039374921687819627,0.02099419506895901
patch,d3_at_q4_5/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,isotonic,0.0005752122801349581,0.021415321521474125
patch,d3_at_q4_9/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,platt,0.0009537775339875426,0.021009328049359375
patch,d3_at_q4_9/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,isotonic,0.0008390622913564894,0.02216898600967164
patch,d3_at_q6_11/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,platt,0.0014636880368226685,0.021128283686422517
patch,d3_at_q6_11/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,isotonic,0.001085474919355261,0.022247613455072125
patch,d3_at_q6_3/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,platt,0.0015536318877239126,0.02130546204768998
patch,d3_at_q6_3/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,isotonic,0.0017844317466206563,0.020955555948161238
patch,d3_at_q6_7/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,platt,0.008724060982164186,0.025340316962934425
patch,d3_at_q6_7/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,isotonic,0.010000148810301972,0.02673242934279
patch,d3_at_q8_5/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,platt,0.0010323082557325866,0.021009548752798028
patch,d3_at_q8_5/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,isotonic,0.001501148006796212,0.022569735782807916
patch,d3_at_q8_9/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,platt,0.007678755378572817,0.02444874668592855
patch,d3_at_q8_9/X/r01,d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,isotonic,0.006665910480202002,0.02372825291381746
pooled,pool:d3/X/r1 without q2_7 (8 patches),d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,platt,0.002049426075769542,0.021483346295845772
pooled,pool:d3/X/r1 without q2_7 (8 patches),d3_at_q2_7/X/r01,3,X,1,q2_7,mwpm_gap,si1000,isotonic,0.002442624500792288,0.021741698109542382
same,d3_at_q2_7/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,platt,0.007727884119997858,0.18795689708785548
same,d3_at_q2_7/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,isotonic,0.0029467909108143353,0.18664869247404106
sim,sim:d3_at_q2_7/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,platt,0.03295891705483161,0.21303427163383543
sim,sim:d3_at_q2_7/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,isotonic,0.03250729927816041,0.21370899819587422
basis,d3_at_q2_7/Z/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,platt,0.009029575790844983,0.18829167129647909
basis,d3_at_q2_7/Z/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,isotonic,0.009404660674633334,0.19042626574145724
patch,d3_at_q10_7/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,platt,0.00695786455041127,0.18814493072196892
patch,d3_at_q10_7/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,isotonic,0.008566011798889842,0.18891340832659637
patch,d3_at_q4_5/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,platt,0.007945381448131537,0.18800482786119196
patch,d3_at_q4_5/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,isotonic,0.006509482904877037,0.18820246461186646
patch,d3_at_q4_9/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,platt,0.010878499708276033,0.1879916695747938
patch,d3_at_q4_9/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,isotonic,0.007936518954596019,0.18904390877278207
patch,d3_at_q6_11/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,platt,0.009126669532792543,0.18782595344532735
patch,d3_at_q6_11/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,isotonic,0.011729865787298451,0.18829349738531806
patch,d3_at_q6_3/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,platt,0.009395993179493231,0.18850168727536595
patch,d3_at_q6_3/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,isotonic,0.010591406415974005,0.19127939318088635
patch,d3_at_q6_7/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,platt,0.023953881871860743,0.1924848342296799
patch,d3_at_q6_7/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,isotonic,0.02481637640869555,0.19246050651352556
patch,d3_at_q8_5/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,platt,0.008053654832586651,0.18798949566883283
patch,d3_at_q8_5/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,isotonic,0.0066902332750492935,0.18823795079825123
patch,d3_at_q8_9/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,platt,0.02607386747660079,0.19425733937741535
patch,d3_at_q8_9/X/r10,d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,isotonic,0.025603218105664415,0.1949438411596535
pooled,pool:d3/X/r10 without q2_7 (8 patches),d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,platt,0.008943622838555917,0.1882357733290526
pooled,pool:d3/X/r10 without q2_7 (8 patches),d3_at_q2_7/X/r10,3,X,10,q2_7,mwpm_gap,si1000,isotonic,0.007839348577572102,0.18762371972547032
same,d3_at_q2_7/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,platt,0.009299049768320505,0.421963954156375
same,d3_at_q2_7/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,isotonic,0.009654708446855523,0.42137173032865705
sim,sim:d3_at_q2_7/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,platt,0.0928066247412647,0.4928372918741553
sim,sim:d3_at_q2_7/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,isotonic,0.09214421868275322,0.49709948517215014
basis,d3_at_q2_7/Z/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,platt,0.020421037686668787,0.4232663655570033
basis,d3_at_q2_7/Z/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,isotonic,0.018434105703369216,0.42591684992330114
patch,d3_at_q10_7/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,platt,0.0142199638322877,0.42274301159849453
patch,d3_at_q10_7/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,isotonic,0.02151817941524433,0.4247720624508872
patch,d3_at_q4_5/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,platt,0.01348929618731514,0.42225166445623086
patch,d3_at_q4_5/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,isotonic,0.01899966196779472,0.4235919167037126
patch,d3_at_q4_9/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,platt,0.021596587864010457,0.4238705436839351
patch,d3_at_q4_9/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,isotonic,0.018623077643577172,0.42344542055398693
patch,d3_at_q6_11/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,platt,0.01439311512058061,0.4228166975880076
patch,d3_at_q6_11/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,isotonic,0.01778984687330477,0.4236739123928404
patch,d3_at_q6_3/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,platt,0.01598653098240606,0.4229609411152179
patch,d3_at_q6_3/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,isotonic,0.027135568117668953,0.42761861946270757
patch,d3_at_q6_7/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,platt,0.05696616431627618,0.43609881114690846
patch,d3_at_q6_7/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,isotonic,0.0575049610953697,0.4380868417821697
patch,d3_at_q8_5/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,platt,0.026022024149191598,0.4252265159160749
patch,d3_at_q8_5/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,isotonic,0.024908051641352062,0.4271352043427312
patch,d3_at_q8_9/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,platt,0.0675332015547127,0.4418428168100453
patch,d3_at_q8_9/X/r30,d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,isotonic,0.0648327803921745,0.44108886163869016
pooled,pool:d3/X/r30 without q2_7 (8 patches),d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,platt,0.023907269267093564,0.42481206121109594
pooled,pool:d3/X/r30 without q2_7 (8 patches),d3_at_q2_7/X/r30,3,X,30,q2_7,mwpm_gap,si1000,isotonic,0.023354861127479684,0.4243317646227732
same,d3_at_q2_7/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,platt,0.009373848682746497,0.5439140197347359
same,d3_at_q2_7/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,isotonic,0.008691494951252201,0.5435509607380995
sim,sim:d3_at_q2_7/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,platt,0.12289113600032307,0.6384441887956033
sim,sim:d3_at_q2_7/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,isotonic,0.12144639156995173,0.6416426144235559
basis,d3_at_q2_7/Z/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,platt,0.026082235101765206,0.5464562373065777
basis,d3_at_q2_7/Z/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,isotonic,0.015113740173791511,0.5456730470512223
patch,d3_at_q10_7/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,platt,0.011730060821984764,0.5442023694955629
patch,d3_at_q10_7/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,isotonic,0.011548102886651168,0.5444621964264812
patch,d3_at_q4_5/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,platt,0.01617737139266811,0.5447085563849455
patch,d3_at_q4_5/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,isotonic,0.01888454635821449,0.5458899442156082
patch,d3_at_q4_9/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,platt,0.025194839124406735,0.5458925456321928
patch,d3_at_q4_9/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,isotonic,0.02773940439112288,0.5465335667477733
patch,d3_at_q6_11/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,platt,0.014942925580634373,0.5444598260929912
patch,d3_at_q6_11/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,isotonic,0.019061448850537375,0.5447426773391533
patch,d3_at_q6_3/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,platt,0.011433347751537652,0.5441929008113454
patch,d3_at_q6_3/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,isotonic,0.01540404625841343,0.5456712797171073
patch,d3_at_q6_7/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,platt,0.05672942975503011,0.5551145762351387
patch,d3_at_q6_7/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,isotonic,0.05199220123386331,0.5544010993863495
patch,d3_at_q8_5/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,platt,0.01917443250035174,0.544857353099681
patch,d3_at_q8_5/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,isotonic,0.01516018873105915,0.5452570942308929
patch,d3_at_q8_9/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,platt,0.05775867160781448,0.556116236943892
patch,d3_at_q8_9/X/r50,d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,isotonic,0.05780841529376829,0.5562974318170498
pooled,pool:d3/X/r50 without q2_7 (8 patches),d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,platt,0.019586185863752333,0.5448985104472654
pooled,pool:d3/X/r50 without q2_7 (8 patches),d3_at_q2_7/X/r50,3,X,50,q2_7,mwpm_gap,si1000,isotonic,0.016631326269738327,0.5443986171588738
same,d3_at_q2_7/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,platt,0.0012125414322752652,0.024115708689587616
same,d3_at_q2_7/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,isotonic,0.0006038194992601954,0.021474538543219613
sim,sim:d3_at_q2_7/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,platt,0.004823135604438108,0.028175244598870268
sim,sim:d3_at_q2_7/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,isotonic,0.004842117569804287,0.03095433844747249
basis,d3_at_q2_7/X/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,platt,0.0013051638409739927,0.024378377599272704
basis,d3_at_q2_7/X/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,isotonic,0.0007815997337837858,0.023615352770729587
patch,d3_at_q10_7/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,platt,0.0005680389483438238,0.024090790473545655
patch,d3_at_q10_7/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,isotonic,0.00032947619329986205,0.024394997695996862
patch,d3_at_q4_5/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,platt,0.0025781941868968736,0.024917086399889172
patch,d3_at_q4_5/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,isotonic,0.002005880789578893,0.025246811649928192
patch,d3_at_q4_9/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,platt,0.0017090282906810292,0.024354375954578227
patch,d3_at_q4_9/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,isotonic,0.001245486190468778,0.024310739435922206
patch,d3_at_q6_11/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,platt,0.003072102504183664,0.02518540203954886
patch,d3_at_q6_11/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,isotonic,0.00290902459593057,0.02501238321453111
patch,d3_at_q6_3/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,platt,0.0020871131474510304,0.025508439086534045
patch,d3_at_q6_3/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,isotonic,0.002602540500829226,0.026266895695428706
patch,d3_at_q6_7/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,platt,0.0005435989540117292,0.024101726717210295
patch,d3_at_q6_7/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,isotonic,0.0007732967353435971,0.024709405008289866
patch,d3_at_q8_5/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,platt,0.002865581337070169,0.02502306960985805
patch,d3_at_q8_5/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,isotonic,0.002915682914343941,0.026661660916709063
patch,d3_at_q8_9/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,platt,0.0017314201144153195,0.024545202285792673
patch,d3_at_q8_9/Z/r01,d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,isotonic,0.001826166220370784,0.024672023584034468
pooled,pool:d3/Z/r1 without q2_7 (8 patches),d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,platt,0.0018153493574156795,0.024429267214981013
pooled,pool:d3/Z/r1 without q2_7 (8 patches),d3_at_q2_7/Z/r01,3,Z,1,q2_7,mwpm_gap,si1000,isotonic,0.0017850396413888977,0.0245552543092103
same,d3_at_q2_7/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,platt,0.0070480869243671005,0.18748112023460972
same,d3_at_q2_7/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,isotonic,0.004141973530844043,0.185763594577731
sim,sim:d3_at_q2_7/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,platt,0.027647675568630337,0.2089987240021494
sim,sim:d3_at_q2_7/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,isotonic,0.027493381363401247,0.20976187639428018
basis,d3_at_q2_7/X/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,platt,0.010250331012780492,0.1878676806802914
basis,d3_at_q2_7/X/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,isotonic,0.007156898903774574,0.18848992079086638
patch,d3_at_q10_7/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,platt,0.009246052242979207,0.18776577003222306
patch,d3_at_q10_7/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,isotonic,0.006677231644598973,0.18822493557900197
patch,d3_at_q4_5/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,platt,0.009561582875991265,0.18781696471748394
patch,d3_at_q4_5/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,isotonic,0.008099956318158418,0.18757440695748756
patch,d3_at_q4_9/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,platt,0.006833731098543342,0.18740509828847995
patch,d3_at_q4_9/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,isotonic,0.005569724546865902,0.18825016396906213
patch,d3_at_q6_11/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,platt,0.007876535015279615,0.18767973052397635
patch,d3_at_q6_11/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,isotonic,0.0077843124020697515,0.18708644031812746
patch,d3_at_q6_3/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,platt,0.006902915564482979,0.18800148837063538
patch,d3_at_q6_3/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,isotonic,0.009712962654355452,0.19059164772203452
patch,d3_at_q6_7/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,platt,0.008629055008555406,0.18793569693955023
patch,d3_at_q6_7/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,isotonic,0.0064161071824242,0.18695197763968344
patch,d3_at_q8_5/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,platt,0.00622024350603714,0.18768806529405133
patch,d3_at_q8_5/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,isotonic,0.005644954007255924,0.18771235997106414
patch,d3_at_q8_9/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,platt,0.011136122782598918,0.1887383554079075
patch,d3_at_q8_9/Z/r10,d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,isotonic,0.01442345319900468,0.1910532403901062
pooled,pool:d3/Z/r10 without q2_7 (8 patches),d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,platt,0.007024800376747195,0.18748727980486515
pooled,pool:d3/Z/r10 without q2_7 (8 patches),d3_at_q2_7/Z/r10,3,Z,10,q2_7,mwpm_gap,si1000,isotonic,0.004594711854031984,0.18672646094153073
same,d3_at_q2_7/Z/r30,d3_at_q2_7/Z/r30,3,Z,30,q2_7,mwpm_gap,si1000,platt,0.0062005759035727885,0.41512367516324644
same,d3_at_q2_7/Z/r30,d3_at_q2_7/Z/r30,3,Z,30,q2_7,mwpm_gap,si1000,isotonic,0.006020184495349244,0.41338782112845046
sim,sim:d3_at_q2_7/Z/r30,d3_at_q2_7/Z/r30,3,Z,30,q2_7,mwpm_gap,si1000,platt,0.07736227368111616,0.4590473402267181
sim,sim:d3_at_q2_7/Z/r30,d3_at_q2_7/Z/r30,3,Z,30,q2_7,mwpm_gap,si1000,isotonic,0.07513252000266417,0.4588366809288658
basis,d3_at_q2_7/X/r30,d3_at_q2_7/Z/r30,3,Z,30,q2_7,mwpm_gap,si1000,platt,0.02194981300017478,0.41683763489308645
basis,d3_at_q2_7/X/r30,d3_at_q2_7/Z/r30,3,Z,30,q2_7,mwpm_gap,si1000,isotonic,0.024095466047568334,0.436964356261372
patch,d3_at_q10_7/Z/r30,d3_at_q2_7/Z/r30,3,Z,30,q2_7,mwpm_gap,si1000,platt,0.007088407859071191,0.4152064003390768
patch,d3_at_q10_7/Z/r30,d3_at_q2_7/Z/r30,3,Z,30,q2_7,mwpm_gap,si1000,isotonic,0.01356140487454357,0.41519854116193455
