key,distance,patch,basis,rounds,source,decoder,prior,shots,errors,test_shots,test_errors,agree_with_google_cm,seconds
d3_at_q8_9/X/r30,3,q8_9,X,30,ours,pymatching_correlated,si1000,50000,14743,15000,4432,44888,0.44
d3_at_q8_9/X/r30,3,q8_9,X,30,ours,pymatching,rl,50000,15699,15000,4677,39227,0.14
d3_at_q8_9/X/r30,3,q8_9,X,30,ours,pymatching_correlated,rl,50000,14113,15000,4140,43903,0.4
d3_at_q8_9/X/r30,3,q8_9,X,30,google,correlated_matching,si1000,50000,14259,15000,4274,,
d3_at_q8_9/X/r30,3,q8_9,X,30,google,correlated_matching,rl,50000,13564,15000,4065,,
d3_at_q8_9/X/r30,3,q8_9,X,30,google,harmony,si1000,50000,13889,15000,4153,,
d3_at_q8_9/X/r30,3,q8_9,X,30,google,harmony,rl,50000,13058,15000,3888,,
d3_at_q8_9/X/r30,3,q8_9,X,30,google,libra,rl,50000,12942,15000,3847,,
d3_at_q8_9/Z/r30,3,q8_9,Z,30,ours,pymatching,si1000,50000,13581,15000,4056,39547,0.13
d3_at_q8_9/Z/r30,3,q8_9,Z,30,ours,pymatching_correlated,si1000,50000,12129,15000,3600,45285,0.38
d3_at_q8_9/Z/r30,3,q8_9,Z,30,ours,pymatching,rl,50000,13167,15000,3901,41697,0.13
d3_at_q8_9/Z/r30,3,q8_9,Z,30,ours,pymatching_correlated,rl,50000,11236,15000,3373,46178,0.38
d3_at_q8_9/Z/r30,3,q8_9,Z,30,google,correlated_matching,si1000,50000,11950,15000,3541,,
d3_at_q8_9/Z/r30,3,q8_9,Z,30,google,correlated_matching,rl,50000,10916,15000,3290,,
d3_at_q8_9/Z/r30,3,q8_9,Z,30,google,harmony,si1000,50000,11167,15000,3348,,
d3_at_q8_9/Z/r30,3,q8_9,Z,30,google,harmony,rl,50000,10635,15000,3218,,
d3_at_q8_9/Z/r30,3,q8_9,Z,30,google,libra,rl,50000,10630,15000,3231,,
d5_at_q4_7/X/r10,5,q4_7,X,10,ours,pymatching,si1000,50000,2573,15000,766,48096,0.17
d5_at_q4_7/X/r10,5,q4_7,X,10,ours,pymatching_correlated,si1000,50000,1758,15000,505,49539,0.45
d5_at_q4_7/X/r10,5,q4_7,X,10,ours,pymatching,rl,50000,2536,15000,753,48085,0.17
d5_at_q4_7/X/r10,5,q4_7,X,10,ours,pymatching_correlated,rl,50000,1649,15000,457,49184,0.45
d5_at_q4_7/X/r10,5,q4_7,X,10,google,correlated_matching,si1000,50000,1729,15000,490,,
d5_at_q4_7/X/r10,5,q4_7,X,10,google,correlated_matching,rl,50000,1647,15000,455,,
d5_at_q4_7/X/r10,5,q4_7,X,10,google,harmony,si1000,50000,1553,15000,442,,
d5_at_q4_7/X/r10,5,q4_7,X,10,google,harmony,rl,50000,1471,15000,421,,
d5_at_q4_7/X/r10,5,q4_7,X,10,google,libra,rl,50000,1430,15000,403,,
d5_at_q4_7/Z/r10,5,q4_7,Z,10,ours,pymatching,si1000,50000,2176,15000,648,48324,0.17
d5_at_q4_7/Z/r10,5,q4_7,Z,10,ours,pymatching_correlated,si1000,50000,1518,15000,459,49548,0.46
d5_at_q4_7/Z/r10,5,q4_7,Z,10,ours,pymatching,rl,50000,2087,15000,601,48384,0.17
d5_at_q4_7/Z/r10,5,q4_7,Z,10,ours,pymatching_correlated,rl,50000,1429,15000,433,49402,0.45
d5_at_q4_7/Z/r10,5,q4_7,Z,10,google,correlated_matching,si1000,50000,1494,15000,460,,
d5_at_q4_7/Z/r10,5,q4_7,Z,10,google,correlated_matching,rl,50000,1333,15000,401,,
d5_at_q4_7/Z/r10,5,q4_7,Z,10,google,harmony,si1000,50000,1311,15000,390,,
d5_at_q4_7/Z/r10,5,q4_7,Z,10,google,harmony,rl,50000,1221,15000,363,,
d5_at_q4_7/Z/r10,5,q4_7,Z,10,google,libra,rl,50000,1211,15000,367,,
d3_at_q10_7/X/r13,3,q10_7,X,13,ours,pymatching,si1000,50000,4556,0,0,47125,0.05
d3_at_q10_7/X/r13,3,q10_7,X,13,ours,pymatching_correlated,si1000,50000,3873,0,0,49052,0.13
d3_at_q10_7/X/r13,3,q10_7,X,13,ours,pymatching,rl,50000,4151,0,0,47631,0.05
d3_at_q10_7/X/r13,3,q10_7,X,13,ours,pymatching_correlated,rl,50000,3602,0,0,48910,0.13
d3_at_q10_7/X/r13,3,q10_7,X,13,google,correlated_matching,si1000,50000,3691,0,0,,
d3_at_q10_7/X/r13,3,q10_7,X,13,google,correlated_matching,rl,50000,3444,0,0,,
d3_at_q10_7/X/r13,3,q10_7,X,13,google,harmony,si1000,50000,3545,0,0,,
d3_at_q10_7/X/r13,3,q10_7,X,13,google,harmony,rl,50000,3367,0,0,,
d3_at_q10_7/Z/r13,3,q10_7,Z,13,ours,pymatching,si1000,50000,5280,0,0,46255,0.05
d3_at_q10_7/Z/r13,3,q10_7,Z,13,ours,pymatching_correlated,si1000,50000,4826,0,0,48265,0.12
d3_at_q10_7/Z/r13,3,q10_7,Z,13,ours,pymatching,rl,50000,4575,0,0,47007,0.05
d3_at_q10_7/Z/r13,3,q10_7,Z,13,ours,pymatching_correlated,rl,50000,3968,0,0,48222,0.13
d3_at_q10_7/Z/r13,3,q10_7,Z,13,google,correlated_matching,si1000,50000,4137,0,0,,
d3_at_q10_7/Z/r13,3,q10_7,Z,13,google,correlated_matching,rl,50000,3502,0,0,,
d3_at_q10_7/Z/r13,3,q10_7,Z,13,google,harmony,si1000,50000,3735,0,0,,
d3_at_q10_7/Z/r13,3,q10_7,Z,13,google,harmony,rl,50000,3429,0,0,,
d5_at_q6_5/X/r10,5,q6_5,X,10,ours,pymatching,si1000,50000,2796,15000,818,47895,0.18
d5_at_q6_5/X/r10,5,q6_5,X,10,ours,pymatching_correlated,si1000,50000,1952,15000,567,49473,0.47
d5_at_q6_5/X/r10,5,q6_5,X,10,ours,pymatching,rl,50000,2652,15000,779,47908,0.17
d5_at_q6_5/X/r10,5,q6_5,X,10,ours,pymatching_correlated,rl,50000,1911,15000,544,49025,0.47
d5_at_q6_5/X/r10,5,q6_5,X,10,google,correlated_matching,si1000,50000,1905,15000,544,,
d5_at_q6_5/X/r10,5,q6_5,X,10,google,correlated_matching,rl,50000,1832,15000,531,,
d5_at_q6_5/X/r10,5,q6_5,X,10,google,harmony,si1000,50000,1799,15000,512,,
d5_at_q6_5/X/r10,5,q6_5,X,10,google,harmony,rl,50000,1655,15000,487,,
d5_at_q6_5/X/r10,5,q6_5,X,10,google,libra,rl,50000,1612,15000,480,,
d5_at_q6_5/Z/r10,5,q6_5,Z,10,ours,pymatching,si1000,50000,2230,15000,636,48226,0.18
d5_at_q6_5/Z/r10,5,q6_5,Z,10,ours,pymatching_correlated,si1000,50000,1541,15000,442,49587,0.46
d5_at_q6_5/Z/r10,5,q6_5,Z,10,ours,pymatching,rl,50000,2116,15000,586,48317,0.17
d5_at_q6_5/Z/r10,5,q6_5,Z,10,ours,pymatching_correlated,rl,50000,1388,15000,409,49387,0.45
d5_at_q6_5/Z/r10,5,q6_5,Z,10,google,correlated_matching,si1000,50000,1518,15000,419,,
d5_at_q6_5/Z/r10,5,q6_5,Z,10,google,correlated_matching,rl,50000,1277,15000,365,,
d5_at_q6_5/Z/r10,5,q6_5,Z,10,google,harmony,si1000,50000,1327,15000,386,,
d5_at_q6_5/Z/r10,5,q6_5,Z,10,google,harmony,rl,50000,1156,15000,343,,
d5_at_q6_5/Z/r10,5,q6_5,Z,10,google,libra,rl,50000,1131,15000,335,,
d5_at_q6_9/X/r10,5,q6_9,X,10,ours,pymatching,si1000,50000,2913,15000,837,47791,0.19
d5_at_q6_9/X/r10,5,q6_9,X,10,ours,pymatching_correlated,si1000,50000,2048,15000,604,49462,0.51
d5_at_q6_9/X/r10,5,q6_9,X,10,ours,pymatching,rl,50000,2880,15000,863,47798,0.19
d5_at_q6_9/X/r10,5,q6_9,X,10,ours,pymatching_correlated,rl,50000,2040,15000,613,49026,0.53
d5_at_q6_9/X/r10,5,q6_9,X,10,google,correlated_matching,si1000,50000,2018,15000,602,,
d5_at_q6_9/X/r10,5,q6_9,X,10,google,correlated_matching,rl,50000,1974,15000,607,,
d5_at_q6_9/X/r10,5,q6_9,X,10,google,harmony,si1000,50000,1818,15000,538,,
d5_at_q6_9/X/r10,5,q6_9,X,10,google,harmony,rl,50000,1821,15000,543,,
d5_at_q6_9/X/r10,5,q6_9,X,10,google,libra,rl,50000,1740,15000,521,,
d3_at_q2_7/X/r13,3,q2_7,X,13,ours,pymatching,si1000,50000,4760,0,0,47132,0.04
d3_at_q2_7/X/r13,3,q2_7,X,13,ours,pymatching_correlated,si1000,50000,4208,0,0,49076,0.11
d3_at_q2_7/X/r13,3,q2_7,X,13,ours,pymatching,rl,50000,4534,0,0,47280,0.04
d3_at_q2_7/X/r13,3,q2_7,X,13,ours,pymatching_correlated,rl,50000,3937,0,0,48745,0.11
d3_at_q2_7/X/r13,3,q2_7,X,13,google,correlated_matching,si1000,50000,4056,0,0,,
d3_at_q2_7/X/r13,3,q2_7,X,13,google,correlated_matching,rl,50000,3628,0,0,,
d3_at_q2_7/X/r13,3,q2_7,X,13,google,harmony,si1000,50000,3842,0,0,,
d3_at_q2_7/X/r13,3,q2_7,X,13,google,harmony,rl,50000,3655,0,0,,
d3_at_q2_7/Z/r13,3,q2_7,Z,13,ours,pymatching,si1000,50000,4541,0,0,46946,0.04
d3_at_q2_7/Z/r13,3,q2_7,Z,13,ours,pymatching_correlated,si1000,50000,4093,0,0,48712,0.11
d3_at_q2_7/Z/r13,3,q2_7,Z,13,ours,pymatching,rl,50000,4309,0,0,47504,0.04
d3_at_q2_7/Z/r13,3,q2_7,Z,13,ours,pymatching_correlated,rl,50000,3537,0,0,48830,0.1
d3_at_q2_7/Z/r13,3,q2_7,Z,13,google,correlated_matching,si1000,50000,3893,0,0,,
d3_at_q2_7/Z/r13,3,q2_7,Z,13,google,correlated_matching,rl,50000,3389,0,0,,
d3_at_q2_7/Z/r13,3,q2_7,Z,13,google,harmony,si1000,50000,3584,0,0,,
d3_at_q2_7/Z/r13,3,q2_7,Z,13,google,harmony,rl,50000,3262,0,0,,
d3_at_q4_5/Z/r13,3,q4_5,Z,13,ours,pymatching,si1000,50000,4511,0,0,46804,0.04
d3_at_q4_5/Z/r13,3,q4_5,Z,13,ours,pymatching_correlated,si1000,50000,3994,0,0,48829,0.12
d3_at_q4_5/Z/r13,3,q4_5,Z,13,ours,pymatching,rl,50000,4339,0,0,47453,0.05
d3_at_q4_5/Z/r13,3,q4_5,Z,13,ours,pymatching_correlated,rl,50000,3488,0,0,49006,0.13
d3_at_q4_5/Z/r13,3,q4_5,Z,13,google,correlated_matching,si1000,50000,3899,0,0,,
d3_at_q4_5/Z/r13,3,q4_5,Z,13,google,correlated_matching,rl,50000,3374,0,0,,
d3_at_q4_5/Z/r13,3,q4_5,Z,13,google,harmony,si1000,50000,3526,0,0,,
d3_at_q4_5/Z/r13,3,q4_5,Z,13,google,harmony,rl,50000,3322,0,0,,
d3_at_q4_5/X/r13,3,q4_5,X,13,ours,pymatching,si1000,50000,5572,0,0,46668,0.05
d3_at_q4_5/X/r13,3,q4_5,X,13,ours,pymatching_correlated,si1000,50000,5052,0,0,48732,0.13
d3_at_q4_5/X/r13,3,q4_5,X,13,ours,pymatching,rl,50000,4994,0,0,47477,0.05
d3_at_q4_5/X/r13,3,q4_5,X,13,ours,pymatching_correlated,rl,50000,4349,0,0,48948,0.14
d3_at_q4_5/X/r13,3,q4_5,X,13,google,correlated_matching,si1000,50000,4690,0,0,,
d3_at_q4_5/X/r13,3,q4_5,X,13,google,correlated_matching,rl,50000,4195,0,0,,
d3_at_q4_5/X/r13,3,q4_5,X,13,google,harmony,si1000,50000,4441,0,0,,
d3_at_q4_5/X/r13,3,q4_5,X,13,google,harmony,rl,50000,4029,0,0,,
d5_at_q6_9/Z/r10,5,q6_9,Z,10,ours,pymatching,si1000,50000,2858,15000,837,47640,0.2
d5_at_q6_9/Z/r10,5,q6_9,Z,10,ours,pymatching_correlated,si1000,50000,2148,15000,633,49358,0.55
d5_at_q6_9/Z/r10,5,q6_9,Z,10,ours,pymatching,rl,50000,2756,15000,800,47812,0.2
d5_at_q6_9/Z/r10,5,q6_9,Z,10,ours,pymatching_correlated,rl,50000,2019,15000,576,49167,0.55
d5_at_q6_9/Z/r10,5,q6_9,Z,10,google,correlated_matching,si1000,50000,2074,15000,607,,
d5_at_q6_9/Z/r10,5,q6_9,Z,10,google,correlated_matching,rl,50000,1922,15000,553,,
d5_at_q6_9/Z/r10,5,q6_9,Z,10,google,harmony,si1000,50000,1855,15000,541,,
d5_at_q6_9/Z/r10,5,q6_9,Z,10,google,harmony,rl,50000,1726,15000,509,,
d5_at_q6_9/Z/r10,5,q6_9,Z,10,google,libra,rl,50000,1650,15000,489,,
d3_at_q4_9/X/r13,3,q4_9,X,13,ours,pymatching,si1000,50000,5470,0,0,46756,0.04
d3_at_q4_9/X/r13,3,q4_9,X,13,ours,pymatching_correlated,si1000,50000,4729,0,0,48861,0.12
d3_at_q4_9/X/r13,3,q4_9,X,13,ours,pymatching,rl,50000,5481,0,0,46763,0.04
d3_at_q4_9/X/r13,3,q4_9,X,13,ours,pymatching_correlated,rl,50000,4538,0,0,48232,0.12
d3_at_q4_9/X/r13,3,q4_9,X,13,google,correlated_matching,si1000,50000,4510,0,0,,
d3_at_q4_9/X/r13,3,q4_9,X,13,google,correlated_matching,rl,50000,4280,0,0,,
d3_at_q4_9/X/r13,3,q4_9,X,13,google,harmony,si1000,50000,4245,0,0,,
d3_at_q4_9/X/r13,3,q4_9,X,13,google,harmony,rl,50000,4069,0,0,,
d3_at_q4_9/Z/r13,3,q4_9,Z,13,ours,pymatching,si1000,50000,4737,0,0,46722,0.04
d3_at_q4_9/Z/r13,3,q4_9,Z,13,ours,pymatching_correlated,si1000,50000,4279,0,0,48626,0.12
d3_at_q4_9/Z/r13,3,q4_9,Z,13,ours,pymatching,rl,50000,4610,0,0,47730,0.04
d3_at_q4_9/Z/r13,3,q4_9,Z,13,ours,pymatching_correlated,rl,50000,3902,0,0,49250,0.12
d3_at_q4_9/Z/r13,3,q4_9,Z,13,google,correlated_matching,si1000,50000,4199,0,0,,
d3_at_q4_9/Z/r13,3,q4_9,Z,13,google,correlated_matching,rl,50000,3842,0,0,,
d3_at_q4_9/Z/r13,3,q4_9,Z,13,google,harmony,si1000,50000,3849,0,0,,
d3_at_q4_9/Z/r13,3,q4_9,Z,13,google,harmony,rl,50000,3746,0,0,,
d5_at_q8_7/X/r10,5,q8_7,X,10,ours,pymatching,si1000,50000,3115,15000,918,47612,0.19
d5_at_q8_7/X/r10,5,q8_7,X,10,ours,pymatching_correlated,si1000,50000,2242,15000,661,49375,0.52
d5_at_q8_7/X/r10,5,q8_7,X,10,ours,pymatching,rl,50000,2992,15000,882,47804,0.2
d5_at_q8_7/X/r10,5,q8_7,X,10,ours,pymatching_correlated,rl,50000,2111,15000,639,49071,0.53
d5_at_q8_7/X/r10,5,q8_7,X,10,google,correlated_matching,si1000,50000,2241,15000,644,,
d5_at_q8_7/X/r10,5,q8_7,X,10,google,correlated_matching,rl,50000,2016,15000,582,,
d5_at_q8_7/X/r10,5,q8_7,X,10,google,harmony,si1000,50000,1978,15000,576,,
d5_at_q8_7/X/r10,5,q8_7,X,10,google,harmony,rl,50000,1853,15000,548,,
d5_at_q8_7/X/r10,5,q8_7,X,10,google,libra,rl,50000,1796,15000,549,,
d3_at_q6_11/X/r13,3,q6_11,X,13,ours,pymatching,si1000,50000,5678,0,0,46442,0.05
d3_at_q6_11/X/r13,3,q6_11,X,13,ours,pymatching_correlated,si1000,50000,4934,0,0,48804,0.13
d3_at_q6_11/X/r13,3,q6_11,X,13,ours,pymatching,rl,50000,5487,0,0,46342,0.05
d3_at_q6_11/X/r13,3,q6_11,X,13,ours,pymatching_correlated,rl,50000,4816,0,0,47273,0.14
d3_at_q6_11/X/r13,3,q6_11,X,13,google,correlated_matching,si1000,50000,4772,0,0,,
d3_at_q6_11/X/r13,3,q6_11,X,13,google,correlated_matching,rl,50000,4391,0,0,,
d3_at_q6_11/X/r13,3,q6_11,X,13,google,harmony,si1000,50000,4509,0,0,,
d3_at_q6_11/X/r13,3,q6_11,X,13,google,harmony,rl,50000,4235,0,0,,
d5_at_q8_7/Z/r10,5,q8_7,Z,10,ours,pymatching,si1000,50000,2881,15000,855,47744,0.19
d5_at_q8_7/Z/r10,5,q8_7,Z,10,ours,pymatching_correlated,si1000,50000,2054,15000,605,49419,0.51
d5_at_q8_7/Z/r10,5,q8_7,Z,10,ours,pymatching,rl,50000,2774,15000,811,47865,0.19
d5_at_q8_7/Z/r10,5,q8_7,Z,10,ours,pymatching_correlated,rl,50000,1894,15000,554,49103,0.51
d5_at_q8_7/Z/r10,5,q8_7,Z,10,google,correlated_matching,si1000,50000,1949,15000,563,,
d5_at_q8_7/Z/r10,5,q8_7,Z,10,google,correlated_matching,rl,50000,1773,15000,522,,
d5_at_q8_7/Z/r10,5,q8_7,Z,10,google,harmony,si1000,50000,1715,15000,498,,
d5_at_q8_7/Z/r10,5,q8_7,Z,10,google,harmony,rl,50000,1608,15000,475,,
d5_at_q8_7/Z/r10,5,q8_7,Z,10,google,libra,rl,50000,1562,15000,464,,
d3_at_q6_3/X/r13,3,q6_3,X,13,ours,pymatching,si1000,50000,4890,0,0,46984,0.04
d3_at_q6_3/X/r13,3,q6_3,X,13,ours,pymatching_correlated,si1000,50000,4185,0,0,48919,0.12
d3_at_q6_3/X/r13,3,q6_3,X,13,ours,pymatching,rl,50000,5034,0,0,46293,0.04
d3_at_q6_3/X/r13,3,q6_3,X,13,ours,pymatching_correlated,rl,50000,4077,0,0,47940,0.12
d3_at_q6_3/X/r13,3,q6_3,X,13,google,correlated_matching,si1000,50000,3940,0,0,,
d3_at_q6_3/X/r13,3,q6_3,X,13,google,correlated_matching,rl,50000,3613,0,0,,
d3_at_q6_3/X/r13,3,q6_3,X,13,google,harmony,si1000,50000,3726,0,0,,
d3_at_q6_3/X/r13,3,q6_3,X,13,google,harmony,rl,50000,3426,0,0,,
d3_at_q6_11/Z/r13,3,q6_11,Z,13,ours,pymatching,si1000,50000,5800,0,0,45856,0.05
d3_at_q6_11/Z/r13,3,q6_11,Z,13,ours,pymatching_correlated,si1000,50000,5262,0,0,47972,0.14
d3_at_q6_11/Z/r13,3,q6_11,Z,13,ours,pymatching,rl,50000,5478,0,0,46305,0.05
d3_at_q6_11/Z/r13,3,q6_11,Z,13,ours,pymatching_correlated,rl,50000,4739,0,0,47732,0.13
d3_at_q6_11/Z/r13,3,q6_11,Z,13,google,correlated_matching,si1000,50000,4788,0,0,,
d3_at_q6_11/Z/r13,3,q6_11,Z,13,google,correlated_matching,rl,50000,4305,0,0,,
d3_at_q6_11/Z/r13,3,q6_11,Z,13,google,harmony,si1000,50000,4396,0,0,,
d3_at_q6_11/Z/r13,3,q6_11,Z,13,google,harmony,rl,50000,4274,0,0,,
d3_at_q6_3/Z/r13,3,q6_3,Z,13,ours,pymatching,si1000,50000,4568,0,0,46792,0.04
d3_at_q6_3/Z/r13,3,q6_3,Z,13,ours,pymatching_correlated,si1000,50000,3977,0,0,48665,0.12
d3_at_q6_3/Z/r13,3,q6_3,Z,13,ours,pymatching,rl,50000,4446,0,0,47311,0.04
d3_at_q6_3/Z/r13,3,q6_3,Z,13,ours,pymatching_correlated,rl,50000,3533,0,0,48680,0.11
d3_at_q6_3/Z/r13,3,q6_3,Z,13,google,correlated_matching,si1000,50000,3836,0,0,,
d3_at_q6_3/Z/r13,3,q6_3,Z,13,google,correlated_matching,rl,50000,3411,0,0,,
d3_at_q6_3/Z/r13,3,q6_3,Z,13,google,harmony,si1000,50000,3446,0,0,,
d3_at_q6_3/Z/r13,3,q6_3,Z,13,google,harmony,rl,50000,3161,0,0,,
d3_at_q6_7/X/r13,3,q6_7,X,13,ours,pymatching,si1000,50000,7930,0,0,45400,0.05
d3_at_q6_7/X/r13,3,q6_7,X,13,ours,pymatching_correlated,si1000,50000,7352,0,0,48382,0.14
d3_at_q6_7/X/r13,3,q6_7,X,13,ours,pymatching,rl,50000,7432,0,0,45960,0.05
d3_at_q6_7/X/r13,3,q6_7,X,13,ours,pymatching_correlated,rl,50000,6444,0,0,48380,0.14
d3_at_q6_7/X/r13,3,q6_7,X,13,google,correlated_matching,si1000,50000,7014,0,0,,
d3_at_q6_7/X/r13,3,q6_7,X,13,google,correlated_matching,rl,50000,6262,0,0,,
d3_at_q6_7/X/r13,3,q6_7,X,13,google,harmony,si1000,50000,6755,0,0,,
d3_at_q6_7/X/r13,3,q6_7,X,13,google,harmony,rl,50000,6043,0,0,,
d3_at_q8_5/X/r13,3,q8_5,X,13,ours,pymatching,si1000,50000,5245,0,0,47010,0.04
d3_at_q8_5/X/r13,3,q8_5,X,13,ours,pymatching_correlated,si1000,50000,4627,0,0,48978,0.11
d3_at_q8_5/X/r13,3,q8_5,X,13,ours,pymatching,rl,50000,5064,0,0,46894,0.04
d3_at_q8_5/X/r13,3,q8_5,X,13,ours,pymatching_correlated,rl,50000,4295,0,0,48165,0.11
d3_at_q8_5/X/r13,3,q8_5,X,13,google,correlated_matching,si1000,50000,4427,0,0,,
d3_at_q8_5/X/r13,3,q8_5,X,13,google,correlated_matching,rl,50000,4026,0,0,,
d3_at_q8_5/X/r13,3,q8_5,X,13,google,harmony,si1000,50000,4252,0,0,,
d3_at_q8_5/X/r13,3,q8_5,X,13,google,harmony,rl,50000,3949,0,0,,
d3_at_q6_7/Z/r13,3,q6_7,Z,13,ours,pymatching,si1000,50000,5896,0,0,46052,0.05
d3_at_q6_7/Z/r13,3,q6_7,Z,13,ours,pymatching_correlated,si1000,50000,5525,0,0,48333,0.14
d3_at_q6_7/Z/r13,3,q6_7,Z,13,ours,pymatching,rl,50000,5819,0,0,46161,0.04
d3_at_q6_7/Z/r13,3,q6_7,Z,13,ours,pymatching_correlated,rl,50000,5011,0,0,48281,0.13
d3_at_q6_7/Z/r13,3,q6_7,Z,13,google,correlated_matching,si1000,50000,5328,0,0,,
d3_at_q6_7/Z/r13,3,q6_7,Z,13,google,correlated_matching,rl,50000,4944,0,0,,
d3_at_q6_7/Z/r13,3,q6_7,Z,13,google,harmony,si1000,50000,4915,0,0,,
d3_at_q6_7/Z/r13,3,q6_7,Z,13,google,harmony,rl,50000,4771,0,0,,
d3_at_q8_5/Z/r13,3,q8_5,Z,13,ours,pymatching,si1000,50000,4263,0,0,46956,0.04
d3_at_q8_5/Z/r13,3,q8_5,Z,13,ours,pymatching_correlated,si1000,50000,3693,0,0,48732,0.11
d3_at_q8_5/Z/r13,3,q8_5,Z,13,ours,pymatching,rl,50000,4185,0,0,47245,0.04
d3_at_q8_5/Z/r13,3,q8_5,Z,13,ours,pymatching_correlated,rl,50000,3425,0,0,48793,0.11
d3_at_q8_5/Z/r13,3,q8_5,Z,13,google,correlated_matching,si1000,50000,3525,0,0,,
d3_at_q8_5/Z/r13,3,q8_5,Z,13,google,correlated_matching,rl,50000,3320,0,0,,
d3_at_q8_5/Z/r13,3,q8_5,Z,13,google,harmony,si1000,50000,3163,0,0,,
d3_at_q8_5/Z/r13,3,q8_5,Z,13,google,harmony,rl,50000,3212,0,0,,
d3_at_q10_7/X/r10,3,q10_7,X,10,ours,pymatching,si1000,50000,3537,15000,1012,47915,0.03
d3_at_q10_7/X/r10,3,q10_7,X,10,ours,pymatching_correlated,si1000,50000,3003,15000,853,49283,0.09
d3_at_q10_7/X/r10,3,q10_7,X,10,ours,pymatching,rl,50000,3228,15000,917,48229,0.03
d3_at_q10_7/X/r10,3,q10_7,X,10,ours,pymatching_correlated,rl,50000,2708,15000,756,49165,0.09
d3_at_q10_7/X/r10,3,q10_7,X,10,google,correlated_matching,si1000,50000,2834,15000,795,,
d3_at_q10_7/X/r10,3,q10_7,X,10,google,correlated_matching,rl,50000,2585,15000,724,,
d3_at_q10_7/X/r10,3,q10_7,X,10,google,harmony,si1000,50000,2693,15000,757,,
d3_at_q10_7/X/r10,3,q10_7,X,10,google,harmony,rl,50000,2489,15000,699,,
d3_at_q10_7/X/r10,3,q10_7,X,10,google,libra,rl,50000,2454,15000,686,,
d3_at_q10_7/Z/r10,3,q10_7,Z,10,ours,pymatching,si1000,50000,3992,15000,1194,47332,0.03
d3_at_q10_7/Z/r10,3,q10_7,Z,10,ours,pymatching_correlated,si1000,50000,3536,15000,1050,48850,0.09
d3_at_q10_7/Z/r10,3,q10_7,Z,10,ours,pymatching,rl,50000,3630,15000,1084,47767,0.04
d3_at_q10_7/Z/r10,3,q10_7,Z,10,ours,pymatching_correlated,rl,50000,3073,15000,922,48762,0.09
d3_at_q10_7/Z/r10,3,q10_7,Z,10,google,correlated_matching,si1000,50000,3162,15000,941,,
d3_at_q10_7/Z/r10,3,q10_7,Z,10,google,correlated_matching,rl,50000,2811,15000,837,,
d3_at_q10_7/Z/r10,3,q10_7,Z,10,google,harmony,si1000,50000,2927,15000,861,,
d3_at_q10_7/Z/r10,3,q10_7,Z,10,google,harmony,rl,50000,2776,15000,827,,
d3_at_q10_7/Z/r10,3,q10_7,Z,10,google,libra,rl,50000,2730,15000,802,,
d3_at_q2_7/X/r10,3,q2_7,X,10,ours,pymatching,si1000,50000,3558,15000,1051,47866,0.03
d3_at_q2_7/X/r10,3,q2_7,X,10,ours,pymatching_correlated,si1000,50000,3235,15000,964,49303,0.08
d3_at_q2_7/X/r10,3,q2_7,X,10,ours,pymatching,rl,50000,3333,15000,980,47983,0.03
d3_at_q2_7/X/r10,3,q2_7,X,10,ours,pymatching_correlated,rl,50000,2986,15000,867,48978,0.08
d3_at_q2_7/X/r10,3,q2_7,X,10,google,correlated_matching,si1000,50000,3050,15000,917,,
d3_at_q2_7/X/r10,3,q2_7,X,10,google,correlated_matching,rl,50000,2806,15000,832,,
d3_at_q2_7/X/r10,3,q2_7,X,10,google,harmony,si1000,50000,2887,15000,871,,
d3_at_q2_7/X/r10,3,q2_7,X,10,google,harmony,rl,50000,2855,15000,850,,
d3_at_q2_7/X/r10,3,q2_7,X,10,google,libra,rl,50000,2732,15000,812,,
d3_at_q8_9/X/r13,3,q8_9,X,13,ours,pymatching,si1000,50000,7925,0,0,45129,0.06
d3_at_q8_9/X/r13,3,q8_9,X,13,ours,pymatching_correlated,si1000,50000,7178,0,0,48162,0.16
d3_at_q8_9/X/r13,3,q8_9,X,13,ours,pymatching,rl,50000,7694,0,0,45375,0.06
d3_at_q8_9/X/r13,3,q8_9,X,13,ours,pymatching_correlated,rl,50000,6582,0,0,47517,0.15
d3_at_q8_9/X/r13,3,q8_9,X,13,google,correlated_matching,si1000,50000,6828,0,0,,
d3_at_q8_9/X/r13,3,q8_9,X,13,google,correlated_matching,rl,50000,6271,0,0,,
d3_at_q8_9/X/r13,3,q8_9,X,13,google,harmony,si1000,50000,6644,0,0,,
d3_at_q8_9/X/r13,3,q8_9,X,13,google,harmony,rl,50000,6100,0,0,,
d3_at_q2_7/Z/r10,3,q2_7,Z,10,ours,pymatching,si1000,50000,3475,15000,1037,47748,0.03
d3_at_q2_7/Z/r10,3,q2_7,Z,10,ours,pymatching_correlated,si1000,50000,3085,15000,905,49166,0.08
d3_at_q2_7/Z/r10,3,q2_7,Z,10,ours,pymatching,rl,50000,3353,15000,981,48142,0.03
d3_at_q2_7/Z/r10,3,q2_7,Z,10,ours,pymatching_correlated,rl,50000,2786,15000,823,49065,0.08
d3_at_q2_7/Z/r10,3,q2_7,Z,10,google,correlated_matching,si1000,50000,2947,15000,899,,
d3_at_q2_7/Z/r10,3,q2_7,Z,10,google,correlated_matching,rl,50000,2661,15000,789,,
