key,distance,patch,basis,rounds,method,prior,calibrator,test_n,test_errors,mean_q,ece,brier,nll,params
d3_at_q8_5/X/r90,3,q8_5,X,90,mwpm_gap,si1000,raw,15000,6223,0.2108101632601285,0.2040565034065382,0.2807256551718518,0.8846072866847239,
d3_at_q8_5/X/r90,3,q8_5,X,90,mwpm_gap,si1000,temperature,15000,6223,0.4054888887780441,0.028889565168759707,0.2343078004431912,0.6608306709788112,T=4.673
d3_at_q8_5/X/r90,3,q8_5,X,90,mwpm_gap,si1000,platt,15000,6223,0.41614285905223075,0.017805997112699572,0.2337662065842888,0.6597152245826792,a=0.2544;b=-0.115
d3_at_q8_5/X/r90,3,q8_5,X,90,mwpm_gap,si1000,isotonic,15000,6223,0.4159671998119481,0.009087533582539248,0.23334879353762614,0.6588421140566014,steps=32
d3_at_q8_5/X/r90,3,q8_5,X,90,mwpm_gap,rl,raw,15000,6071,0.2390464320753837,0.16568690125794958,0.2665203223541896,0.7785283660047265,
d3_at_q8_5/X/r90,3,q8_5,X,90,mwpm_gap,rl,temperature,15000,6071,0.4014674066071124,0.021458353831435045,0.23385127884186857,0.6599013807207649,T=3.453
d3_at_q8_5/X/r90,3,q8_5,X,90,mwpm_gap,rl,platt,15000,6071,0.4087939730050956,0.017026046777755995,0.2336131290701988,0.6593799374411451,a=0.3326;b=-0.08888
d3_at_q8_5/X/r90,3,q8_5,X,90,mwpm_gap,rl,isotonic,15000,6071,0.40872371864192286,0.009048374067204233,0.2332408663823849,0.6585343303158704,steps=29
d3_at_q8_5/X/r110,3,q8_5,X,110,mwpm_gap,si1000,raw,15000,6771,0.24534964657936761,0.20605035342063235,0.29187745000303805,0.8849837100732549,
d3_at_q8_5/X/r110,3,q8_5,X,110,mwpm_gap,si1000,temperature,15000,6771,0.43377674643572073,0.028954682816515538,0.24234782366515065,0.6775414331346731,T=5.568
d3_at_q8_5/X/r110,3,q8_5,X,110,mwpm_gap,si1000,platt,15000,6771,0.44704236186550445,0.015614075181143567,0.24160988252299748,0.6760490653834658,a=0.2283;b=-0.1254
d3_at_q8_5/X/r110,3,q8_5,X,110,mwpm_gap,si1000,isotonic,15000,6771,0.4473360182560381,0.008756754720253218,0.2415069525017782,0.6758350203157658,steps=30
d3_at_q8_5/X/r110,3,q8_5,X,110,mwpm_gap,rl,raw,15000,6707,0.27332706756925434,0.173806265764079,0.27931066834963486,0.79838991900809,
d3_at_q8_5/X/r110,3,q8_5,X,110,mwpm_gap,rl,temperature,15000,6707,0.43093561206984227,0.024860521615104027,0.24258633716624517,0.6780435708325806,T=4.157
d3_at_q8_5/X/r110,3,q8_5,X,110,mwpm_gap,rl,platt,15000,6707,0.4414353359312337,0.016880966340479017,0.2420555760339662,0.676958831595252,a=0.2983;b=-0.1089
d3_at_q8_5/X/r110,3,q8_5,X,110,mwpm_gap,rl,isotonic,15000,6707,0.44134675014977925,0.011268845154465868,0.24191955819466904,0.6766642651825402,steps=29
d3_at_q8_5/X/r130,3,q8_5,X,130,mwpm_gap,si1000,raw,15000,6973,0.26242229649881027,0.2024443701678564,0.2992793111755909,0.8987624992762112,
d3_at_q8_5/X/r130,3,q8_5,X,130,mwpm_gap,si1000,temperature,15000,6973,0.45553039501249415,0.017289289448477196,0.24646316772025786,0.6860134240791063,T=7.557
d3_at_q8_5/X/r130,3,q8_5,X,130,mwpm_gap,si1000,platt,15000,6973,0.46650727950789284,0.011745946892821662,0.24627048898299145,0.6856309948783028,a=0.1749;b=-0.1013
d3_at_q8_5/X/r130,3,q8_5,X,130,mwpm_gap,si1000,isotonic,15000,6973,0.4663953291817572,0.012217181490509174,0.24621538669725493,0.6855283977026808,steps=23
d3_at_q8_5/X/r130,3,q8_5,X,130,mwpm_gap,rl,raw,15000,6882,0.2885741825006085,0.1702258174993915,0.2872983305403366,0.8153742252543689,
d3_at_q8_5/X/r130,3,q8_5,X,130,mwpm_gap,rl,temperature,15000,6882,0.4528312468135447,0.015630657288100532,0.24657984347056477,0.6862475234763198,T=5.607
d3_at_q8_5/X/r130,3,q8_5,X,130,mwpm_gap,rl,platt,15000,6882,0.4632183239945431,0.017818604530126868,0.24663999230267553,0.6863635949357891,a=0.2374;b=-0.1043
d3_at_q8_5/X/r130,3,q8_5,X,130,mwpm_gap,rl,isotonic,15000,6882,0.4632446489737921,0.013326265660981674,0.24639982699273816,0.6858795240951436,steps=24
d3_at_q8_5/X/r150,3,q8_5,X,150,mwpm_gap,si1000,raw,15000,7171,0.28290390841174196,0.19516275825492468,0.30062617775041744,0.8813749050327381,
d3_at_q8_5/X/r150,3,q8_5,X,150,mwpm_gap,si1000,temperature,15000,7171,0.46799160042538984,0.01845071620534863,0.24813653936363828,0.6893853329894422,T=9.271
d3_at_q8_5/X/r150,3,q8_5,X,150,mwpm_gap,si1000,platt,15000,7171,0.48079266375742236,0.015141721821658094,0.24796225893185742,0.6890248425616171,a=0.1561;b=-0.1084
d3_at_q8_5/X/r150,3,q8_5,X,150,mwpm_gap,si1000,isotonic,15000,7171,0.4807810209214683,0.014021718185294506,0.24797012538088709,0.6895772512111065,steps=29
d3_at_q8_5/X/r150,3,q8_5,X,150,mwpm_gap,rl,raw,15000,7184,0.3081173470573811,0.17081598627595224,0.2894715828880724,0.8117781420084105,
d3_at_q8_5/X/r150,3,q8_5,X,150,mwpm_gap,rl,temperature,15000,7184,0.46872860618043294,0.01984813233816359,0.24832488828995175,0.689770607387013,T=7.541
d3_at_q8_5/X/r150,3,q8_5,X,150,mwpm_gap,rl,platt,15000,7184,0.4742847962414984,0.016948386172980112,0.24814730076525188,0.6894097227045571,a=0.1629;b=-0.05081
d3_at_q8_5/X/r150,3,q8_5,X,150,mwpm_gap,rl,isotonic,15000,7184,0.4745280638623273,0.012991744405977546,0.24797762776302099,0.6890582338893555,steps=28
d3_at_q8_5/X/r170,3,q8_5,X,170,mwpm_gap,si1000,raw,15000,7183,0.29359646185262056,0.18527020481404607,0.2970066779521907,0.8641536542919016,
d3_at_q8_5/X/r170,3,q8_5,X,170,mwpm_gap,si1000,temperature,15000,7183,0.4745180220803087,0.01336440293493309,0.2484297194499864,0.6899876623694673,T=10.87
d3_at_q8_5/X/r170,3,q8_5,X,170,mwpm_gap,si1000,platt,15000,7183,0.48005243638691425,0.009976069833310341,0.24831754551915092,0.689759656226008,a=0.1138;b=-0.04622
d3_at_q8_5/X/r170,3,q8_5,X,170,mwpm_gap,si1000,isotonic,15000,7183,0.4801630408720295,0.01196241986281699,0.24848825693308565,0.6906640806347949,steps=32
d3_at_q8_5/X/r170,3,q8_5,X,170,mwpm_gap,rl,raw,15000,7223,0.318635170625967,0.1628981627073663,0.28767230263229515,0.8043840574925082,
d3_at_q8_5/X/r170,3,q8_5,X,170,mwpm_gap,rl,temperature,15000,7223,0.4729743131139639,0.017847889258878754,0.24872674912680814,0.6905852758498736,T=8.157
d3_at_q8_5/X/r170,3,q8_5,X,170,mwpm_gap,rl,platt,15000,7223,0.47723198107401493,0.01505427129215689,0.248615164021865,0.6903595002263075,a=0.1463;b=-0.03793
d3_at_q8_5/X/r170,3,q8_5,X,170,mwpm_gap,rl,isotonic,15000,7223,0.4772089398773008,0.02038982851580429,0.24870260434587899,0.6905282486619052,steps=18
d3_at_q8_5/X/r190,3,q8_5,X,190,mwpm_gap,si1000,raw,15000,7254,0.31072897449717224,0.1728710255028277,0.2937561637781964,0.8420120672224335,
d3_at_q8_5/X/r190,3,q8_5,X,190,mwpm_gap,si1000,temperature,15000,7254,0.4779458251334865,0.009427277364929008,0.24914864959156222,0.6914365034300122,T=11.06
d3_at_q8_5/X/r190,3,q8_5,X,190,mwpm_gap,si1000,platt,15000,7254,0.4834275000734933,0.009494700583537552,0.24911105049356363,0.6913598818078365,a=0.1145;b=-0.04547
d3_at_q8_5/X/r190,3,q8_5,X,190,mwpm_gap,si1000,isotonic,15000,7254,0.48333270064224376,0.006821600429451368,0.24899022864699033,0.6911109961422643,steps=23
d3_at_q8_5/X/r190,3,q8_5,X,190,mwpm_gap,rl,raw,15000,7296,0.33464996178139783,0.15175003821860217,0.2849531400805598,0.7919447786749183,
d3_at_q8_5/X/r190,3,q8_5,X,190,mwpm_gap,rl,temperature,15000,7296,0.47793656262086615,0.013875643094474217,0.24933748600382175,0.6918159055382159,T=8.888
d3_at_q8_5/X/r190,3,q8_5,X,190,mwpm_gap,rl,platt,15000,7296,0.47975514456813145,0.013221784206282448,0.24930166066258408,0.6917436251572133,a=0.1234;b=-0.01583
d3_at_q8_5/X/r190,3,q8_5,X,190,mwpm_gap,rl,isotonic,15000,7296,0.4796252812465881,0.01059720809373878,0.2491485450122065,0.6914036822040767,steps=23
d3_at_q8_5/X/r210,3,q8_5,X,210,mwpm_gap,si1000,raw,15000,7454,0.32960595125872777,0.16732738207460557,0.2929270477324129,0.8268591646671215,
d3_at_q8_5/X/r210,3,q8_5,X,210,mwpm_gap,si1000,temperature,15000,7454,0.4878254036888512,0.009440180607910891,0.24989023840465693,0.6929269393924461,T=17.33
d3_at_q8_5/X/r210,3,q8_5,X,210,mwpm_gap,si1000,platt,15000,7454,0.4882301450754045,0.009083271227368817,0.24988206533214677,0.6929105661382386,a=0.05958;b=-0.003209
d3_at_q8_5/X/r210,3,q8_5,X,210,mwpm_gap,si1000,isotonic,15000,7454,0.48824889355615364,0.012645235507889126,0.2500367333083446,0.693772663681772,steps=16
d3_at_q8_5/X/r210,3,q8_5,X,210,mwpm_gap,rl,raw,15000,7445,0.3530188864030126,0.14331444693032078,0.2827217924263152,0.7820006267292638,
d3_at_q8_5/X/r210,3,q8_5,X,210,mwpm_gap,rl,temperature,15000,7445,0.4872340796315889,0.010798777325789433,0.2498528396209411,0.6928523481771321,T=13.36
d3_at_q8_5/X/r210,3,q8_5,X,210,mwpm_gap,rl,platt,15000,7445,0.49135573940733995,0.00807722375009794,0.24979152847588515,0.6927296052535118,a=0.09993;b=-0.03359
d3_at_q8_5/X/r210,3,q8_5,X,210,mwpm_gap,rl,isotonic,15000,7445,0.49141626602448024,0.011092578575888539,0.249940704206555,0.6930813689927078,steps=27
d3_at_q8_5/X/r230,3,q8_5,X,230,mwpm_gap,si1000,raw,15000,7410,0.3553275841066724,0.13867241589332757,0.28192012979404873,0.7859775980760564,
d3_at_q8_5/X/r230,3,q8_5,X,230,mwpm_gap,si1000,temperature,15000,7410,0.4958245243624385,0.007053690958092473,0.24993334551479487,0.6930138531979447,T=40.7
d3_at_q8_5/X/r230,3,q8_5,X,230,mwpm_gap,si1000,platt,15000,7410,0.4946466194781101,0.006986087803709052,0.24993645624532915,0.6930200772210221,a=0.01753;b=0.009494
d3_at_q8_5/X/r230,3,q8_5,X,230,mwpm_gap,si1000,isotonic,15000,7410,0.4946363719070003,0.008282068165058824,0.25003408914675374,0.6932168607256264,steps=11
d3_at_q8_5/X/r230,3,q8_5,X,230,mwpm_gap,rl,raw,15000,7502,0.3804205384573584,0.11971279487597491,0.2744789296601013,0.7564284470977735,
d3_at_q8_5/X/r230,3,q8_5,X,230,mwpm_gap,rl,temperature,15000,7502,0.49604301913461957,0.01312707875670972,0.24995465216302581,0.6930564639024153,T=33.93
d3_at_q8_5/X/r230,3,q8_5,X,230,mwpm_gap,rl,platt,15000,7502,0.4968157699533451,0.012935931602512723,0.24994121046459547,0.6930295772504894,a=0.03492;b=-0.006018
d3_at_q8_5/X/r230,3,q8_5,X,230,mwpm_gap,rl,isotonic,15000,7502,0.4967479001996522,0.008024195083724022,0.24994059330326568,0.6930303696017194,steps=14
d3_at_q8_5/X/r250,3,q8_5,X,250,mwpm_gap,si1000,raw,15000,7450,0.3410696237383038,0.15559704292836296,0.2880330844471144,0.8072209716280538,
d3_at_q8_5/X/r250,3,q8_5,X,250,mwpm_gap,si1000,temperature,15000,7450,0.4949523884311002,0.01245178082188787,0.24988659652122647,0.692920219408802,T=38.17
d3_at_q8_5/X/r250,3,q8_5,X,250,mwpm_gap,si1000,platt,15000,7450,0.5008603604683547,0.010992035417110812,0.24984556588314508,0.6928377194309706,a=0.05613;b=-0.0467
d3_at_q8_5/X/r250,3,q8_5,X,250,mwpm_gap,si1000,isotonic,15000,7450,0.5009207960362313,0.010778473108111046,0.24980761441251123,0.6927567329582033,steps=21
d3_at_q8_5/X/r250,3,q8_5,X,250,mwpm_gap,rl,raw,15000,7485,0.36222743492118376,0.13677256507881627,0.2815251835067314,0.7751621745180677,
d3_at_q8_5/X/r250,3,q8_5,X,250,mwpm_gap,rl,temperature,15000,7485,0.49314903670175847,0.014458135440138565,0.24995299388539235,0.6930529231960335,T=23.02
d3_at_q8_5/X/r250,3,q8_5,X,250,mwpm_gap,rl,platt,15000,7485,0.48983957438319503,0.015175603322323749,0.25003046865972334,0.6932080560845872,a=0.02218;b=0.02666
d3_at_q8_5/X/r250,3,q8_5,X,250,mwpm_gap,rl,isotonic,15000,7485,0.4898417743049213,0.011035066499295577,0.24980277084980673,0.6927455821124336,steps=13
d3_at_q8_5/Z/r01,3,q8_5,Z,1,mwpm_gap,si1000,raw,15000,49,0.0019099878148087536,0.0013580021472044909,0.00290822509603629,0.013645884978292139,
d3_at_q8_5/Z/r01,3,q8_5,Z,1,mwpm_gap,si1000,temperature,15000,49,0.0032098390935047425,0.00027916814804061616,0.00289498045298573,0.01292647380599058,T=1.221
d3_at_q8_5/Z/r01,3,q8_5,Z,1,mwpm_gap,si1000,platt,15000,49,0.002915525045521945,0.00040213396070184354,0.0029160845201563973,0.012944195086422559,a=0.6998;b=0.5528
d3_at_q8_5/Z/r01,3,q8_5,Z,1,mwpm_gap,si1000,isotonic,15000,49,0.0029524951775312573,0.0004029370924641194,0.003015977889678024,0.01491260311629826,steps=17
d3_at_q8_5/Z/r01,3,q8_5,Z,1,mwpm_gap,rl,raw,15000,57,0.0028701825106755793,0.0009321830433229105,0.0031360623480907912,0.013792430409027372,
d3_at_q8_5/Z/r01,3,q8_5,Z,1,mwpm_gap,rl,temperature,15000,57,0.0037166953091772106,9.51486028989105e-05,0.0031289924779039557,0.013429913453126004,T=1.136
d3_at_q8_5/Z/r01,3,q8_5,Z,1,mwpm_gap,rl,platt,15000,57,0.0032914512005493093,0.0005418568383541615,0.0031520802847058564,0.013459785334788709,a=0.7657;b=0.5004
d3_at_q8_5/Z/r01,3,q8_5,Z,1,mwpm_gap,rl,isotonic,15000,57,0.0033955440588520833,0.0004932363206840403,0.0030932431653159635,0.013360861852948184,steps=16
d3_at_q8_5/Z/r01,3,q8_5,Z,1,exact,si1000,raw,15000,49,0.0021396122790186363,0.0011546381959842917,0.0029452037236721252,0.013415108028361628,
d3_at_q8_5/Z/r01,3,q8_5,Z,1,exact,si1000,temperature,15000,49,0.003159362946147108,0.0001965860952721797,0.0029337230739444587,0.012927540224350767,T=1.164
d3_at_q8_5/Z/r01,3,q8_5,Z,1,exact,si1000,platt,15000,49,0.0029252774236071047,0.0004799272561557195,0.0029314477298182174,0.012922392241096996,a=0.765;b=0.4188
d3_at_q8_5/Z/r01,3,q8_5,Z,1,exact,si1000,isotonic,15000,49,0.0029755813311447645,0.00039046696096359804,0.003157478494288346,0.015618498047571398,steps=14
d3_at_q8_5/Z/r01,3,q8_5,Z,1,exact,rl,raw,15000,64,0.003001223671983969,0.001339185184727272,0.0031564037238730066,0.013452997394386497,
d3_at_q8_5/Z/r01,3,q8_5,Z,1,exact,rl,temperature,15000,64,0.0035330504773583727,0.0008554656783408631,0.003146660197250392,0.013303849561009882,T=1.076
d3_at_q8_5/Z/r01,3,q8_5,Z,1,exact,rl,platt,15000,64,0.003945294930502875,0.0004011687190885464,0.003056222468098074,0.01316039622117586,a=1.068;b=-0.5441
d3_at_q8_5/Z/r01,3,q8_5,Z,1,exact,rl,isotonic,15000,64,0.0041960892721455674,0.0001588094448133695,0.0030594322822278816,0.013682408607337099,steps=17
d3_at_q8_5/Z/r01,3,q8_5,Z,1,bm_gap,rl,raw,15000,57,0.0014266596452122,0.002373340354787819,0.0033140776361218513,0.021607855134113438,
d3_at_q8_5/Z/r01,3,q8_5,Z,1,bm_gap,rl,temperature,15000,57,0.003927107809803175,0.00019128214918454756,0.0031932137513270694,0.01346464592460884,T=2.211
d3_at_q8_5/Z/r01,3,q8_5,Z,1,bm_gap,rl,platt,15000,57,0.003272159919368534,0.0005286255081050531,0.003226400130290377,0.013503239169311473,a=0.3523;b=0.8006
d3_at_q8_5/Z/r01,3,q8_5,Z,1,bm_gap,rl,isotonic,15000,57,0.0033150011908395062,0.0005737250333051172,0.0031329169351057362,0.013350648435199458,steps=21
d3_at_q8_5/Z/r01,3,q8_5,Z,1,nn,rl,raw,15000,52,0.0039135763270635,0.00044690966039683346,0.003140922976157253,0.013446312162437198,
d3_at_q8_5/Z/r01,3,q8_5,Z,1,nn,rl,temperature,15000,52,0.0037427042417999524,0.00027603757513328754,0.003139945357681967,0.01344946144516343,T=0.9802
d3_at_q8_5/Z/r01,3,q8_5,Z,1,nn,rl,platt,15000,52,0.0038050608334999924,0.00033839416683332656,0.0031565718733608814,0.013484705596515573,a=1.042;b=-0.08
d3_at_q8_5/Z/r01,3,q8_5,Z,1,nn,rl,isotonic,15000,52,0.004198037709328578,0.0009580457077288953,0.003353345529800283,0.014293224760414367,steps=14
d3_at_q8_5/Z/r10,3,q8_5,Z,10,mwpm_gap,si1000,raw,15000,1029,0.0343159633451058,0.03429012297130766,0.05370195784263654,0.2055196806741784,
d3_at_q8_5/Z/r10,3,q8_5,Z,10,mwpm_gap,si1000,temperature,15000,1029,0.06325089556942678,0.0076970115419892375,0.05140688075083255,0.18065755101037653,T=1.528
d3_at_q8_5/Z/r10,3,q8_5,Z,10,mwpm_gap,si1000,platt,15000,1029,0.06699933843139255,0.003194205879797058,0.05120475994542306,0.1802899317449243,a=0.7224;b=-0.2663
d3_at_q8_5/Z/r10,3,q8_5,Z,10,mwpm_gap,si1000,isotonic,15000,1029,0.06694788557912075,0.00312522437815561,0.05104030600416224,0.18012912514988705,steps=61
d3_at_q8_5/Z/r10,3,q8_5,Z,10,mwpm_gap,rl,raw,15000,1019,0.04603043575515803,0.02190438414475343,0.05260491346489451,0.1897712032152434,
d3_at_q8_5/Z/r10,3,q8_5,Z,10,mwpm_gap,rl,temperature,15000,1019,0.06340061546686059,0.00993277661749775,0.05176358674311513,0.1824923761833917,T=1.243
d3_at_q8_5/Z/r10,3,q8_5,Z,10,mwpm_gap,rl,platt,15000,1019,0.06570121453027175,0.00723847569603919,0.05165926861090858,0.18233773498904984,a=0.8569;b=-0.166
d3_at_q8_5/Z/r10,3,q8_5,Z,10,mwpm_gap,rl,isotonic,15000,1019,0.06563597601357726,0.005697560346423693,0.05120690180969368,0.18088491149083802,steps=44
d3_at_q8_5/Z/r10,3,q8_5,Z,10,bm_gap,rl,raw,15000,799,0.023441647807127153,0.029825018860486836,0.04237778810456003,0.1994280671147775,
d3_at_q8_5/Z/r10,3,q8_5,Z,10,bm_gap,rl,temperature,15000,799,0.054986427227532525,0.006911068860380708,0.03991872226308248,0.14376836321340047,T=2.165
d3_at_q8_5/Z/r10,3,q8_5,Z,10,bm_gap,rl,platt,15000,799,0.05201018973382005,0.008630487811693644,0.039990340689050795,0.14332061386479744,a=0.427;b=0.1943
d3_at_q8_5/Z/r10,3,q8_5,Z,10,bm_gap,rl,isotonic,15000,799,0.051871036516610125,0.0019679793249545432,0.039807854074864216,0.1414252591567392,steps=64
d3_at_q8_5/Z/r10,3,q8_5,Z,10,nn,rl,raw,15000,769,0.053575488324960556,0.0032766042806169713,0.03769021902821189,0.13181724326411423,
d3_at_q8_5/Z/r10,3,q8_5,Z,10,nn,rl,temperature,15000,769,0.051314950435042805,0.0021515308082752345,0.037674485370154234,0.131736120088994,T=0.965
d3_at_q8_5/Z/r10,3,q8_5,Z,10,nn,rl,platt,15000,769,0.05249928492241855,0.0035461661001429602,0.03769265472549987,0.13180721114081445,a=1.065;b=-0.07596
d3_at_q8_5/Z/r10,3,q8_5,Z,10,nn,rl,isotonic,15000,769,0.052891413716068744,0.0050918207823090565,0.038083221852707176,0.1351000805002259,steps=39
d3_at_q8_5/Z/r30,3,q8_5,Z,30,mwpm_gap,si1000,raw,15000,5037,0.1514401170421753,0.1843598829578247,0.23755127335909473,0.7693015229752707,
d3_at_q8_5/Z/r30,3,q8_5,Z,30,mwpm_gap,si1000,temperature,15000,5037,0.3091210564481326,0.042716210276139345,0.20313391753312346,0.5912400601919503,T=2.824
d3_at_q8_5/Z/r30,3,q8_5,Z,30,mwpm_gap,si1000,platt,15000,5037,0.33450751808216606,0.036389842463268485,0.20095070355006842,0.5868605087508807,a=0.4822;b=-0.3915
d3_at_q8_5/Z/r30,3,q8_5,Z,30,mwpm_gap,si1000,isotonic,15000,5037,0.3341929626720029,0.007618895783778971,0.1994282462706342,0.5834350291138097,steps=33
d3_at_q8_5/Z/r30,3,q8_5,Z,30,mwpm_gap,rl,raw,15000,5061,0.19033164171038314,0.1470683582896169,0.2232969153573298,0.6844163461526456,
d3_at_q8_5/Z/r30,3,q8_5,Z,30,mwpm_gap,rl,temperature,15000,5061,0.3102167929215974,0.042634792825772795,0.20241842015818123,0.5896470335974723,T=2.222
d3_at_q8_5/Z/r30,3,q8_5,Z,30,mwpm_gap,rl,platt,15000,5061,0.3345906296110562,0.025734220340085604,0.20050597776719994,0.585716293640161,a=0.5861;b=-0.3413
d3_at_q8_5/Z/r30,3,q8_5,Z,30,mwpm_gap,rl,isotonic,15000,5061,0.3346060715552664,0.00949916601851607,0.1991846682468719,0.5825094037775004,steps=38
d3_at_q8_5/Z/r30,3,q8_5,Z,30,bm_gap,rl,raw,15000,4171,0.12826489734473032,0.14980176932193634,0.20072101149897836,0.7303089686460928,
d3_at_q8_5/Z/r30,3,q8_5,Z,30,bm_gap,rl,temperature,15000,4171,0.2643339538332853,0.031046485255938252,0.17282289175807192,0.5152565588859803,T=3.077
d3_at_q8_5/Z/r30,3,q8_5,Z,30,bm_gap,rl,platt,15000,4171,0.27943773148437245,0.02270763879614942,0.17222727489951517,0.5144981943422567,a=0.3706;b=-0.2006
d3_at_q8_5/Z/r30,3,q8_5,Z,30,bm_gap,rl,isotonic,15000,4171,0.27975365000901925,0.008224735293724732,0.17132958157513276,0.5106845384190261,steps=64
d3_at_q8_5/Z/r30,3,q8_5,Z,30,nn,rl,raw,15000,3812,0.23811096852716274,0.016950817336559454,0.16294222204711434,0.48992772644080335,
d3_at_q8_5/Z/r30,3,q8_5,Z,30,nn,rl,temperature,15000,3812,0.2521316269636999,0.007164048097812446,0.16263536960308084,0.48852484427397364,T=1.111
d3_at_q8_5/Z/r30,3,q8_5,Z,30,nn,rl,platt,15000,3812,0.25641537167844575,0.010153524207092252,0.16266433123499913,0.4886090733408306,a=0.9391;b=-0.06243
d3_at_q8_5/Z/r30,3,q8_5,Z,30,nn,rl,isotonic,15000,3812,0.25623259606366994,0.016634980387943546,0.16331005502869708,0.4958913933799807,steps=51
d3_at_q8_5/Z/r50,3,q8_5,Z,50,mwpm_gap,si1000,raw,15000,4376,0.14486743114007575,0.14686590219325762,0.21598211089184235,0.7077997185659539,
d3_at_q8_5/Z/r50,3,q8_5,Z,50,mwpm_gap,si1000,temperature,15000,4376,0.28590694828128155,0.02432473393526179,0.18973508088344807,0.5597477371927615,T=2.561
d3_at_q8_5/Z/r50,3,q8_5,Z,50,mwpm_gap,si1000,platt,15000,4376,0.2947172071766017,0.024734708556632835,0.18970337253325706,0.5593464806877814,a=0.4331;b=-0.1369
d3_at_q8_5/Z/r50,3,q8_5,Z,50,mwpm_gap,si1000,isotonic,15000,4376,0.29475765896872425,0.012308651751452517,0.1886662489775836,0.5568999108546744,steps=36
d3_at_q8_5/Z/r50,3,q8_5,Z,50,mwpm_gap,rl,raw,15000,4368,0.16902838704034134,0.12217161295965867,0.20780015040110333,0.6417344758070154,
d3_at_q8_5/Z/r50,3,q8_5,Z,50,mwpm_gap,rl,temperature,15000,4368,0.2841825984137155,0.03299645819947461,0.19045006941822776,0.561921018383933,T=2.056
d3_at_q8_5/Z/r50,3,q8_5,Z,50,mwpm_gap,rl,platt,15000,4368,0.2908275962235033,0.032724683695007833,0.1903471979158022,0.5614680125125656,a=0.5293;b=-0.1095
d3_at_q8_5/Z/r50,3,q8_5,Z,50,mwpm_gap,rl,isotonic,15000,4368,0.29116879993446687,0.01012361384718727,0.18854487656543134,0.5565943061026368,steps=39
d3_at_q8_5/Z/r50,3,q8_5,Z,50,bm_gap,rl,raw,15000,3738,0.11635260019524551,0.1328473998047545,0.1842352573593519,0.6680534459149542,
d3_at_q8_5/Z/r50,3,q8_5,Z,50,bm_gap,rl,temperature,15000,3738,0.24133314554636878,0.017510093972513404,0.16225305357170056,0.4900955199186168,T=2.723
d3_at_q8_5/Z/r50,3,q8_5,Z,50,bm_gap,rl,platt,15000,3738,0.24787725870984675,0.015557433234695654,0.16207046424302268,0.489799217681168,a=0.3911;b=-0.1004
d3_at_q8_5/Z/r50,3,q8_5,Z,50,bm_gap,rl,isotonic,15000,3738,0.24771841720625185,0.007364494109381763,0.16141196125271048,0.4875253224538932,steps=57
d3_at_q8_5/Z/r50,3,q8_5,Z,50,nn,rl,raw,15000,3580,0.23790619852010256,0.008355498512309177,0.15582170839867177,0.4710790448587917,
d3_at_q8_5/Z/r50,3,q8_5,Z,50,nn,rl,temperature,15000,3580,0.23830981425655337,0.008273839828287827,0.15581957560893805,0.47108039297811033,T=1.003
d3_at_q8_5/Z/r50,3,q8_5,Z,50,nn,rl,platt,15000,3580,0.2409737885911412,0.009661486813691755,0.1558428490031998,0.47109828310674867,a=1.019;b=-0.03634
d3_at_q8_5/Z/r50,3,q8_5,Z,50,nn,rl,isotonic,15000,3580,0.24079360557774004,0.01644734603480766,0.1566163242936631,0.47373705139272204,steps=50
d3_at_q8_5/Z/r70,3,q8_5,Z,70,mwpm_gap,si1000,raw,15000,4938,0.17557874431116366,0.1536212556888364,0.23169130234533508,0.7350605027569062,
d3_at_q8_5/Z/r70,3,q8_5,Z,70,mwpm_gap,si1000,temperature,15000,4938,0.32218681215533396,0.018290543119219224,0.20553337943955677,0.5975647321121651,T=2.673
d3_at_q8_5/Z/r70,3,q8_5,Z,70,mwpm_gap,si1000,platt,15000,4938,0.33292552439339834,0.012304963050844104,0.20533182564369182,0.5970911756375632,a=0.4259;b=-0.147
d3_at_q8_5/Z/r70,3,q8_5,Z,70,mwpm_gap,si1000,isotonic,15000,4938,0.3320869946390689,0.008119261992568712,0.20487345351747674,0.5960809838738411,steps=46
d3_at_q8_5/Z/r70,3,q8_5,Z,70,mwpm_gap,rl,raw,15000,4900,0.19837406071383723,0.12829260595282946,0.22366151521747984,0.6732616102783456,
d3_at_q8_5/Z/r70,3,q8_5,Z,70,mwpm_gap,rl,temperature,15000,4900,0.3191923932446898,0.025447693865959513,0.2055800526250078,0.597626629483624,T=2.162
d3_at_q8_5/Z/r70,3,q8_5,Z,70,mwpm_gap,rl,platt,15000,4900,0.3278870137087816,0.02455716320665611,0.20532592289613158,0.5969805037300738,a=0.5201;b=-0.13
d3_at_q8_5/Z/r70,3,q8_5,Z,70,mwpm_gap,rl,isotonic,15000,4900,0.32793770036562175,0.008912177882525638,0.20456172210585946,0.5951533867959293,steps=40
d3_at_q8_5/Z/r90,3,q8_5,Z,90,mwpm_gap,si1000,raw,15000,5855,0.20731044449903935,0.18302288883429402,0.26891969022733986,0.8260232230606713,
d3_at_q8_5/Z/r90,3,q8_5,Z,90,mwpm_gap,si1000,temperature,15000,5855,0.3802604008059085,0.017870330320521516,0.22909713859534853,0.649524641183481,T=3.528
d3_at_q8_5/Z/r90,3,q8_5,Z,90,mwpm_gap,si1000,platt,15000,5855,0.392159093742959,0.013109247239457868,0.22892537434924676,0.6491102187530678,a=0.3368;b=-0.1399
