key,distance,patch,basis,rounds,method,prior,shots,errors,ties,seconds
d3_at_q8_5/X/r90,3,q8_5,X,90,mwpm_gap,si1000,50000,20776,0,1.35
d3_at_q8_5/X/r90,3,q8_5,X,90,mwpm_gap,rl,50000,20444,0,1.34
d3_at_q8_5/Z/r90,3,q8_5,Z,90,mwpm_gap,si1000,50000,19574,311,1.35
d3_at_q8_5/Z/r90,3,q8_5,Z,90,mwpm_gap,rl,50000,19495,0,1.31
d3_at_q6_7/X/r90,3,q6_7,X,90,mwpm_gap,si1000,50000,24631,0,2.14
d3_at_q6_7/X/r90,3,q6_7,X,90,mwpm_gap,rl,50000,24438,0,2.2
d3_at_q8_9/X/r90,3,q8_9,X,90,mwpm_gap,si1000,50000,23761,0,1.62
d3_at_q8_9/X/r90,3,q8_9,X,90,mwpm_gap,rl,50000,23437,0,1.56
d3_at_q6_7/Z/r90,3,q6_7,Z,90,mwpm_gap,si1000,50000,23908,1559,2.25
d3_at_q6_7/Z/r90,3,q6_7,Z,90,mwpm_gap,rl,50000,23844,0,2.05
d3_at_q8_9/Z/r90,3,q8_9,Z,90,mwpm_gap,si1000,50000,22888,735,1.83
d3_at_q8_9/Z/r90,3,q8_9,Z,90,mwpm_gap,rl,50000,22882,0,1.96
d5_at_q4_7/X/r30,5,q4_7,X,30,mwpm_gap,si1000,50000,8206,0,2.44
d5_at_q4_7/X/r30,5,q4_7,X,30,mwpm_gap,rl,50000,7960,0,2.41
d5_at_q4_7/Z/r30,5,q4_7,Z,30,mwpm_gap,si1000,50000,6584,39,2.49
d5_at_q4_7/Z/r30,5,q4_7,Z,30,mwpm_gap,rl,50000,6320,0,2.42
d5_at_q6_5/X/r30,5,q6_5,X,30,mwpm_gap,si1000,50000,9132,0,2.68
d5_at_q6_5/X/r30,5,q6_5,X,30,mwpm_gap,rl,50000,8546,0,2.71
d5_at_q6_5/Z/r30,5,q6_5,Z,30,mwpm_gap,si1000,50000,8198,67,2.58
d5_at_q6_5/Z/r30,5,q6_5,Z,30,mwpm_gap,rl,50000,8302,0,2.54
d5_at_q6_9/X/r30,5,q6_9,X,30,mwpm_gap,si1000,50000,9213,0,2.57
d5_at_q6_9/X/r30,5,q6_9,X,30,mwpm_gap,rl,50000,9166,0,2.51
d5_at_q6_9/Z/r30,5,q6_9,Z,30,mwpm_gap,si1000,50000,10126,48,2.74
d5_at_q6_9/Z/r30,5,q6_9,Z,30,mwpm_gap,rl,50000,10354,0,2.71
d5_at_q8_7/X/r30,5,q8_7,X,30,mwpm_gap,si1000,50000,10093,0,2.86
d5_at_q8_7/X/r30,5,q8_7,X,30,mwpm_gap,rl,50000,9843,0,2.91
d3_at_q10_7/X/r70,3,q10_7,X,70,mwpm_gap,si1000,50000,17129,0,1.06
d3_at_q10_7/X/r70,3,q10_7,X,70,mwpm_gap,rl,50000,16050,0,1.12
d3_at_q10_7/Z/r70,3,q10_7,Z,70,mwpm_gap,si1000,50000,18666,307,1.1
d3_at_q10_7/Z/r70,3,q10_7,Z,70,mwpm_gap,rl,50000,18312,0,1.19
d5_at_q8_7/Z/r30,5,q8_7,Z,30,mwpm_gap,si1000,50000,8886,63,2.89
d5_at_q8_7/Z/r30,5,q8_7,Z,30,mwpm_gap,rl,50000,8714,0,2.89
d3_at_q2_7/X/r70,3,q2_7,X,70,mwpm_gap,si1000,50000,17243,0,0.97
d3_at_q2_7/X/r70,3,q2_7,X,70,mwpm_gap,rl,50000,16748,0,0.97
d3_at_q2_7/Z/r70,3,q2_7,Z,70,mwpm_gap,si1000,50000,16953,385,1.03
d3_at_q2_7/Z/r70,3,q2_7,Z,70,mwpm_gap,rl,50000,16541,0,0.93
d3_at_q4_5/X/r70,3,q4_5,X,70,mwpm_gap,si1000,50000,18747,0,1.13
d3_at_q4_5/X/r70,3,q4_5,X,70,mwpm_gap,rl,50000,16994,0,1.18
d3_at_q4_5/Z/r70,3,q4_5,Z,70,mwpm_gap,si1000,50000,16733,374,1.01
d3_at_q4_5/Z/r70,3,q4_5,Z,70,mwpm_gap,rl,50000,16496,0,0.95
d7_at_q6_7/X/r13,7,q6_7,X,13,mwpm_gap,si1000,50000,2298,4,3.2
d7_at_q6_7/X/r13,7,q6_7,X,13,mwpm_gap,rl,50000,2233,0,3.36
d3_at_q4_9/X/r70,3,q4_9,X,70,mwpm_gap,si1000,50000,18864,0,1.04
d3_at_q4_9/X/r70,3,q4_9,X,70,mwpm_gap,rl,50000,18870,0,0.92
d3_at_q4_9/Z/r70,3,q4_9,Z,70,mwpm_gap,si1000,50000,17680,395,1.07
d3_at_q4_9/Z/r70,3,q4_9,Z,70,mwpm_gap,rl,50000,17506,0,0.98
d3_at_q6_11/X/r70,3,q6_11,X,70,mwpm_gap,si1000,50000,19771,0,1.18
d3_at_q6_11/X/r70,3,q6_11,X,70,mwpm_gap,rl,50000,19932,0,1.08
d7_at_q6_7/Z/r13,7,q6_7,Z,13,mwpm_gap,si1000,50000,1998,4,3.25
d7_at_q6_7/Z/r13,7,q6_7,Z,13,mwpm_gap,rl,50000,1898,0,3.37
d3_at_q6_11/Z/r70,3,q6_11,Z,70,mwpm_gap,si1000,50000,19759,345,1.25
d3_at_q6_11/Z/r70,3,q6_11,Z,70,mwpm_gap,rl,50000,19364,0,1.2
d3_at_q6_3/X/r70,3,q6_3,X,70,mwpm_gap,si1000,50000,17153,0,0.95
d3_at_q6_3/X/r70,3,q6_3,X,70,mwpm_gap,rl,50000,17424,0,0.93
d3_at_q6_3/Z/r70,3,q6_3,Z,70,mwpm_gap,si1000,50000,16777,192,1.02
d3_at_q6_3/Z/r70,3,q6_3,Z,70,mwpm_gap,rl,50000,16479,0,1.03
d3_at_q8_5/Z/r70,3,q8_5,Z,70,mwpm_gap,si1000,50000,16665,252,1.05
d3_at_q8_5/Z/r70,3,q8_5,Z,70,mwpm_gap,rl,50000,16481,0,1.05
d3_at_q6_7/Z/r70,3,q6_7,Z,70,mwpm_gap,si1000,50000,20096,754,1.29
d3_at_q6_7/Z/r70,3,q6_7,Z,70,mwpm_gap,rl,50000,19941,0,1.17
d3_at_q6_7/X/r70,3,q6_7,X,70,mwpm_gap,si1000,50000,23075,0,1.26
d3_at_q6_7/X/r70,3,q6_7,X,70,mwpm_gap,rl,50000,22946,0,1.31
d3_at_q8_5/X/r70,3,q8_5,X,70,mwpm_gap,si1000,50000,20891,0,1.23
d3_at_q8_5/X/r70,3,q8_5,X,70,mwpm_gap,rl,50000,19937,0,1.23
d3_at_q8_9/X/r70,3,q8_9,X,70,mwpm_gap,si1000,50000,22067,0,1.21
d3_at_q8_9/X/r70,3,q8_9,X,70,mwpm_gap,rl,50000,21776,0,1.15
d3_at_q2_7/Z/r50,3,q2_7,Z,50,mwpm_gap,si1000,50000,13361,197,0.68
d3_at_q2_7/Z/r50,3,q2_7,Z,50,mwpm_gap,rl,50000,12893,0,0.58
d3_at_q2_7/X/r50,3,q2_7,X,50,mwpm_gap,si1000,50000,14319,0,0.71
d3_at_q2_7/X/r50,3,q2_7,X,50,mwpm_gap,rl,50000,13872,0,0.7
d3_at_q10_7/X/r50,3,q10_7,X,50,mwpm_gap,si1000,50000,13964,0,0.76
d3_at_q10_7/X/r50,3,q10_7,X,50,mwpm_gap,rl,50000,12997,0,0.77
d3_at_q10_7/Z/r50,3,q10_7,Z,50,mwpm_gap,si1000,50000,14562,193,0.76
d3_at_q10_7/Z/r50,3,q10_7,Z,50,mwpm_gap,rl,50000,13826,0,0.81
d3_at_q8_9/Z/r70,3,q8_9,Z,70,mwpm_gap,si1000,50000,21019,534,1.33
d3_at_q8_9/Z/r70,3,q8_9,Z,70,mwpm_gap,rl,50000,20907,0,1.4
d3_at_q4_5/X/r50,3,q4_5,X,50,mwpm_gap,si1000,50000,15793,0,0.76
d3_at_q4_5/X/r50,3,q4_5,X,50,mwpm_gap,rl,50000,14191,0,0.83
d3_at_q4_5/Z/r50,3,q4_5,Z,50,mwpm_gap,si1000,50000,13688,223,0.73
d3_at_q4_5/Z/r50,3,q4_5,Z,50,mwpm_gap,rl,50000,13507,0,0.67
d3_at_q4_9/X/r50,3,q4_9,X,50,mwpm_gap,si1000,50000,16178,0,0.76
d3_at_q4_9/X/r50,3,q4_9,X,50,mwpm_gap,rl,50000,16210,0,0.68
d3_at_q4_9/Z/r50,3,q4_9,Z,50,mwpm_gap,si1000,50000,14285,271,0.75
d3_at_q4_9/Z/r50,3,q4_9,Z,50,mwpm_gap,rl,50000,14099,0,0.69
d3_at_q6_11/X/r50,3,q6_11,X,50,mwpm_gap,si1000,50000,15358,0,0.75
d3_at_q6_11/X/r50,3,q6_11,X,50,mwpm_gap,rl,50000,15235,0,0.71
d3_at_q6_11/Z/r50,3,q6_11,Z,50,mwpm_gap,si1000,50000,16683,226,0.87
d3_at_q6_11/Z/r50,3,q6_11,Z,50,mwpm_gap,rl,50000,16212,0,0.81
d3_at_q6_3/X/r50,3,q6_3,X,50,mwpm_gap,si1000,50000,14132,0,0.7
d3_at_q6_3/X/r50,3,q6_3,X,50,mwpm_gap,rl,50000,14623,0,0.68
d7_at_q6_7/X/r10,7,q6_7,X,10,mwpm_gap,si1000,50000,1709,1,2.54
d7_at_q6_7/X/r10,7,q6_7,X,10,mwpm_gap,rl,50000,1651,0,2.59
d3_at_q6_3/Z/r50,3,q6_3,Z,50,mwpm_gap,si1000,50000,13464,183,0.73
d3_at_q6_3/Z/r50,3,q6_3,Z,50,mwpm_gap,rl,50000,13278,0,0.73
d3_at_q8_5/X/r50,3,q8_5,X,50,mwpm_gap,si1000,50000,15035,0,0.73
d3_at_q8_5/X/r50,3,q8_5,X,50,mwpm_gap,rl,50000,14868,0,0.73
d7_at_q6_7/Z/r10,7,q6_7,Z,10,mwpm_gap,si1000,50000,1358,1,2.57
d7_at_q6_7/Z/r10,7,q6_7,Z,10,mwpm_gap,rl,50000,1335,0,2.62
d3_at_q6_7/Z/r50,3,q6_7,Z,50,mwpm_gap,si1000,50000,16371,475,0.85
d3_at_q6_7/Z/r50,3,q6_7,Z,50,mwpm_gap,rl,50000,16190,0,0.78
d3_at_q6_7/X/r50,3,q6_7,X,50,mwpm_gap,si1000,50000,19189,0,0.83
d3_at_q6_7/X/r50,3,q6_7,X,50,mwpm_gap,rl,50000,18583,0,0.83
d3_at_q8_5/Z/r50,3,q8_5,Z,50,mwpm_gap,si1000,50000,14642,171,0.78
d3_at_q8_5/Z/r50,3,q8_5,Z,50,mwpm_gap,rl,50000,14521,0,0.78
d3_at_q8_9/X/r50,3,q8_9,X,50,mwpm_gap,si1000,50000,19459,0,0.84
d3_at_q8_9/X/r50,3,q8_9,X,50,mwpm_gap,rl,50000,18964,0,0.81
d3_at_q8_9/Z/r50,3,q8_9,Z,50,mwpm_gap,si1000,50000,18121,299,0.94
d3_at_q8_9/Z/r50,3,q8_9,Z,50,mwpm_gap,rl,50000,17794,0,0.94
d5_at_q4_7/X/r13,5,q4_7,X,13,mwpm_gap,si1000,50000,3448,0,1.22
d5_at_q4_7/X/r13,5,q4_7,X,13,mwpm_gap,rl,50000,3339,0,1.17
d5_at_q4_7/Z/r13,5,q4_7,Z,13,mwpm_gap,si1000,50000,2864,16,1.24
d5_at_q4_7/Z/r13,5,q4_7,Z,13,mwpm_gap,rl,50000,2716,0,1.2
d5_at_q6_5/X/r13,5,q6_5,X,13,mwpm_gap,si1000,50000,3581,0,1.28
d5_at_q6_5/X/r13,5,q6_5,X,13,mwpm_gap,rl,50000,3412,0,1.25
d5_at_q6_9/X/r13,5,q6_9,X,13,mwpm_gap,si1000,50000,3936,0,1.26
d5_at_q6_9/X/r13,5,q6_9,X,13,mwpm_gap,rl,50000,3785,0,1.22
d5_at_q6_5/Z/r13,5,q6_5,Z,13,mwpm_gap,si1000,50000,2960,16,1.28
d5_at_q6_5/Z/r13,5,q6_5,Z,13,mwpm_gap,rl,50000,2837,0,1.24
d5_at_q6_9/Z/r13,5,q6_9,Z,13,mwpm_gap,si1000,50000,3746,14,1.34
d5_at_q6_9/Z/r13,5,q6_9,Z,13,mwpm_gap,rl,50000,3586,0,1.3
d3_at_q10_7/X/r30,3,q10_7,X,30,mwpm_gap,si1000,50000,11019,0,0.6
d3_at_q10_7/X/r30,3,q10_7,X,30,mwpm_gap,rl,50000,10880,0,0.62
d5_at_q8_7/X/r13,5,q8_7,X,13,mwpm_gap,si1000,50000,3932,0,1.37
d5_at_q8_7/X/r13,5,q8_7,X,13,mwpm_gap,rl,50000,3717,0,1.36
d3_at_q10_7/Z/r30,3,q10_7,Z,30,mwpm_gap,si1000,50000,9959,121,0.5
d3_at_q10_7/Z/r30,3,q10_7,Z,30,mwpm_gap,rl,50000,9552,0,0.53
d3_at_q2_7/X/r30,3,q2_7,X,30,mwpm_gap,si1000,50000,9920,0,0.45
d3_at_q2_7/X/r30,3,q2_7,X,30,mwpm_gap,rl,50000,9337,0,0.44
d3_at_q2_7/Z/r30,3,q2_7,Z,30,mwpm_gap,si1000,50000,9422,148,0.48
d3_at_q2_7/Z/r30,3,q2_7,Z,30,mwpm_gap,rl,50000,9132,0,0.4
d3_at_q4_5/X/r30,3,q4_5,X,30,mwpm_gap,si1000,50000,10827,0,0.48
d3_at_q4_5/X/r30,3,q4_5,X,30,mwpm_gap,rl,50000,9588,0,0.53
d3_at_q4_5/Z/r30,3,q4_5,Z,30,mwpm_gap,si1000,50000,9583,140,0.47
d3_at_q4_5/Z/r30,3,q4_5,Z,30,mwpm_gap,rl,50000,9454,0,0.42
d5_at_q8_7/Z/r13,5,q8_7,Z,13,mwpm_gap,si1000,50000,3509,18,1.29
d5_at_q8_7/Z/r13,5,q8_7,Z,13,mwpm_gap,rl,50000,3415,0,1.28
d3_at_q4_9/X/r30,3,q4_9,X,30,mwpm_gap,si1000,50000,11234,0,0.47
d3_at_q4_9/X/r30,3,q4_9,X,30,mwpm_gap,rl,50000,11199,0,0.41
d3_at_q4_9/Z/r30,3,q4_9,Z,30,mwpm_gap,si1000,50000,10056,149,0.48
d3_at_q4_9/Z/r30,3,q4_9,Z,30,mwpm_gap,rl,50000,9909,0,0.43
d3_at_q6_11/X/r30,3,q6_11,X,30,mwpm_gap,si1000,50000,11107,0,0.47
d3_at_q6_11/X/r30,3,q6_11,X,30,mwpm_gap,rl,50000,10979,0,0.45
d3_at_q6_3/X/r30,3,q6_3,X,30,mwpm_gap,si1000,50000,11775,0,0.48
d3_at_q6_3/X/r30,3,q6_3,X,30,mwpm_gap,rl,50000,11356,0,0.46
d3_at_q6_11/Z/r30,3,q6_11,Z,30,mwpm_gap,si1000,50000,11854,124,0.54
d3_at_q6_11/Z/r30,3,q6_11,Z,30,mwpm_gap,rl,50000,11380,0,0.51
d3_at_q6_3/Z/r30,3,q6_3,Z,30,mwpm_gap,si1000,50000,11335,137,0.49
d3_at_q6_3/Z/r30,3,q6_3,Z,30,mwpm_gap,rl,50000,11573,0,0.46
d3_at_q6_7/X/r30,3,q6_7,X,30,mwpm_gap,si1000,50000,15841,0,0.53
d3_at_q6_7/X/r30,3,q6_7,X,30,mwpm_gap,rl,50000,14969,0,0.53
d3_at_q8_5/X/r30,3,q8_5,X,30,mwpm_gap,si1000,50000,12836,0,0.5
d3_at_q8_5/X/r30,3,q8_5,X,30,mwpm_gap,rl,50000,13187,0,0.49
d3_at_q6_7/Z/r30,3,q6_7,Z,30,mwpm_gap,si1000,50000,12693,300,0.58
d3_at_q6_7/Z/r30,3,q6_7,Z,30,mwpm_gap,rl,50000,12492,0,0.53
d3_at_q8_9/X/r30,3,q8_9,X,30,mwpm_gap,si1000,50000,16185,0,0.56
d3_at_q8_9/X/r30,3,q8_9,X,30,mwpm_gap,rl,50000,15699,0,0.52
d3_at_q8_5/Z/r30,3,q8_5,Z,30,mwpm_gap,si1000,50000,16824,88,0.6
d3_at_q8_5/Z/r30,3,q8_5,Z,30,mwpm_gap,rl,50000,16830,0,0.57
d3_at_q8_9/Z/r30,3,q8_9,Z,30,mwpm_gap,si1000,50000,13583,185,0.59
d3_at_q8_9/Z/r30,3,q8_9,Z,30,mwpm_gap,rl,50000,13167,0,0.58
d5_at_q4_7/X/r10,5,q4_7,X,10,mwpm_gap,si1000,50000,2573,0,0.97
d5_at_q4_7/X/r10,5,q4_7,X,10,mwpm_gap,rl,50000,2536,0,0.93
d5_at_q4_7/Z/r10,5,q4_7,Z,10,mwpm_gap,si1000,50000,2174,6,1.01
d5_at_q4_7/Z/r10,5,q4_7,Z,10,mwpm_gap,rl,50000,2087,0,0.96
d3_at_q10_7/X/r13,3,q10_7,X,13,mwpm_gap,si1000,50000,4556,0,0.25
d3_at_q10_7/X/r13,3,q10_7,X,13,mwpm_gap,rl,50000,4151,0,0.24
d5_at_q6_5/X/r10,5,q6_5,X,10,mwpm_gap,si1000,50000,2796,0,1.04
d5_at_q6_5/X/r10,5,q6_5,X,10,mwpm_gap,rl,50000,2652,0,1.01
d3_at_q10_7/Z/r13,3,q10_7,Z,13,mwpm_gap,si1000,50000,5286,46,0.26
d3_at_q10_7/Z/r13,3,q10_7,Z,13,mwpm_gap,rl,50000,4575,0,0.27
d5_at_q6_5/Z/r10,5,q6_5,Z,10,mwpm_gap,si1000,50000,2233,8,1.02
d5_at_q6_5/Z/r10,5,q6_5,Z,10,mwpm_gap,rl,50000,2116,0,1.0
d5_at_q6_9/X/r10,5,q6_9,X,10,mwpm_gap,si1000,50000,2913,0,1.0
d5_at_q6_9/X/r10,5,q6_9,X,10,mwpm_gap,rl,50000,2880,0,0.98
d3_at_q2_7/X/r13,3,q2_7,X,13,mwpm_gap,si1000,50000,4760,0,0.23
d3_at_q2_7/X/r13,3,q2_7,X,13,mwpm_gap,rl,50000,4534,0,0.22
d3_at_q2_7/Z/r13,3,q2_7,Z,13,mwpm_gap,si1000,50000,4528,34,0.23
d3_at_q2_7/Z/r13,3,q2_7,Z,13,mwpm_gap,rl,50000,4309,0,0.2
d3_at_q4_5/X/r13,3,q4_5,X,13,mwpm_gap,si1000,50000,5572,0,0.25
d3_at_q4_5/X/r13,3,q4_5,X,13,mwpm_gap,rl,50000,4994,0,0.27
d5_at_q6_9/Z/r10,5,q6_9,Z,10,mwpm_gap,si1000,50000,2859,8,1.08
d5_at_q6_9/Z/r10,5,q6_9,Z,10,mwpm_gap,rl,50000,2756,0,1.06
d5_at_q8_7/Z/r10,5,q8_7,Z,10,mwpm_gap,si1000,50000,2883,10,1.04
d5_at_q8_7/Z/r10,5,q8_7,Z,10,mwpm_gap,rl,50000,2774,0,1.03
d5_at_q8_7/X/r10,5,q8_7,X,10,mwpm_gap,si1000,50000,3115,0,1.1
d5_at_q8_7/X/r10,5,q8_7,X,10,mwpm_gap,rl,50000,2992,0,1.09
d3_at_q4_5/Z/r13,3,q4_5,Z,13,mwpm_gap,si1000,50000,4518,54,0.25
d3_at_q4_5/Z/r13,3,q4_5,Z,13,mwpm_gap,rl,50000,4339,0,0.23
d3_at_q4_9/X/r13,3,q4_9,X,13,mwpm_gap,si1000,50000,5470,0,0.24
d3_at_q4_9/X/r13,3,q4_9,X,13,mwpm_gap,rl,50000,5481,0,0.22
d3_at_q4_9/Z/r13,3,q4_9,Z,13,mwpm_gap,si1000,50000,4739,56,0.25
d3_at_q4_9/Z/r13,3,q4_9,Z,13,mwpm_gap,rl,50000,4610,0,0.23
d3_at_q6_11/X/r13,3,q6_11,X,13,mwpm_gap,si1000,50000,5678,0,0.24
d3_at_q6_11/X/r13,3,q6_11,X,13,mwpm_gap,rl,50000,5487,0,0.23
d3_at_q6_3/X/r13,3,q6_3,X,13,mwpm_gap,si1000,50000,4890,0,0.23
d3_at_q6_3/X/r13,3,q6_3,X,13,mwpm_gap,rl,50000,5034,0,0.22
d3_at_q6_11/Z/r13,3,q6_11,Z,13,mwpm_gap,si1000,50000,5805,34,0.28
d3_at_q6_11/Z/r13,3,q6_11,Z,13,mwpm_gap,rl,50000,5478,0,0.26
d3_at_q6_3/Z/r13,3,q6_3,Z,13,mwpm_gap,si1000,50000,4570,30,0.25
d3_at_q6_3/Z/r13,3,q6_3,Z,13,mwpm_gap,rl,50000,4446,0,0.25
d3_at_q6_7/X/r13,3,q6_7,X,13,mwpm_gap,si1000,50000,7930,0,0.25
d3_at_q6_7/X/r13,3,q6_7,X,13,mwpm_gap,rl,50000,7432,0,0.25
d3_at_q8_5/X/r13,3,q8_5,X,13,mwpm_gap,si1000,50000,5245,0,0.23
d3_at_q8_5/X/r13,3,q8_5,X,13,mwpm_gap,rl,50000,5064,0,0.23
d3_at_q6_7/Z/r13,3,q6_7,Z,13,mwpm_gap,si1000,50000,5874,90,0.27
d3_at_q6_7/Z/r13,3,q6_7,Z,13,mwpm_gap,rl,50000,5819,0,0.24
d3_at_q8_5/Z/r13,3,q8_5,Z,13,mwpm_gap,si1000,50000,4255,38,0.25
d3_at_q8_5/Z/r13,3,q8_5,Z,13,mwpm_gap,rl,50000,4185,0,0.23
d3_at_q8_9/X/r13,3,q8_9,X,13,mwpm_gap,si1000,50000,7925,0,0.26
d3_at_q8_9/X/r13,3,q8_9,X,13,mwpm_gap,rl,50000,7694,0,0.24
d3_at_q10_7/X/r10,3,q10_7,X,10,mwpm_gap,si1000,50000,3537,0,0.2
d3_at_q10_7/X/r10,3,q10_7,X,10,mwpm_gap,rl,50000,3228,0,0.19
d3_at_q10_7/Z/r10,3,q10_7,Z,10,mwpm_gap,si1000,50000,3997,28,0.21
d3_at_q10_7/Z/r10,3,q10_7,Z,10,mwpm_gap,rl,50000,3630,0,0.22
d3_at_q2_7/X/r10,3,q2_7,X,10,mwpm_gap,si1000,50000,3558,0,0.19
d3_at_q2_7/X/r10,3,q2_7,X,10,mwpm_gap,rl,50000,3333,0,0.18
d3_at_q2_7/Z/r10,3,q2_7,Z,10,mwpm_gap,si1000,50000,3465,29,0.2
d3_at_q2_7/Z/r10,3,q2_7,Z,10,mwpm_gap,rl,50000,3353,0,0.17
d3_at_q4_5/X/r10,3,q4_5,X,10,mwpm_gap,si1000,50000,4258,0,0.2
d3_at_q4_5/X/r10,3,q4_5,X,10,mwpm_gap,rl,50000,3779,0,0.22
d3_at_q8_9/Z/r13,3,q8_9,Z,13,mwpm_gap,si1000,50000,7276,73,0.31
d3_at_q8_9/Z/r13,3,q8_9,Z,13,mwpm_gap,rl,50000,6853,0,0.3
d3_at_q4_5/Z/r10,3,q4_5,Z,10,mwpm_gap,si1000,50000,3648,33,0.2
d3_at_q4_5/Z/r10,3,q4_5,Z,10,mwpm_gap,rl,50000,3498,0,0.19
d3_at_q4_9/X/r10,3,q4_9,X,10,mwpm_gap,si1000,50000,4167,0,0.19
d3_at_q4_9/X/r10,3,q4_9,X,10,mwpm_gap,rl,50000,4210,0,0.18
d3_at_q4_9/Z/r10,3,q4_9,Z,10,mwpm_gap,si1000,50000,3845,39,0.21
d3_at_q4_9/Z/r10,3,q4_9,Z,10,mwpm_gap,rl,50000,3737,0,0.19
d3_at_q6_3/X/r10,3,q6_3,X,10,mwpm_gap,si1000,50000,3538,0,0.18
d3_at_q6_3/X/r10,3,q6_3,X,10,mwpm_gap,rl,50000,3709,0,0.18
d3_at_q6_11/X/r10,3,q6_11,X,10,mwpm_gap,si1000,50000,4112,0,0.2
d3_at_q6_11/X/r10,3,q6_11,X,10,mwpm_gap,rl,50000,4038,0,0.18
d3_at_q6_11/Z/r10,3,q6_11,Z,10,mwpm_gap,si1000,50000,4219,28,0.22
d3_at_q6_11/Z/r10,3,q6_11,Z,10,mwpm_gap,rl,50000,4024,0,0.21
d3_at_q6_3/Z/r10,3,q6_3,Z,10,mwpm_gap,si1000,50000,3175,24,0.21
d3_at_q6_3/Z/r10,3,q6_3,Z,10,mwpm_gap,rl,50000,3041,0,0.2
d3_at_q6_7/X/r10,3,q6_7,X,10,mwpm_gap,si1000,50000,6550,0,0.21
d3_at_q6_7/X/r10,3,q6_7,X,10,mwpm_gap,rl,50000,6065,0,0.21
d3_at_q6_7/Z/r10,3,q6_7,Z,10,mwpm_gap,si1000,50000,4709,56,0.22
d3_at_q6_7/Z/r10,3,q6_7,Z,10,mwpm_gap,rl,50000,4652,0,0.19
d3_at_q8_5/X/r10,3,q8_5,X,10,mwpm_gap,si1000,50000,4096,0,0.19
d3_at_q8_5/X/r10,3,q8_5,X,10,mwpm_gap,rl,50000,3916,0,0.19
d5_at_q4_7/X/r01,5,q4_7,X,1,mwpm_gap,si1000,50000,165,0,0.1
d5_at_q4_7/X/r01,5,q4_7,X,1,mwpm_gap,rl,50000,152,0,0.1
d3_at_q8_5/Z/r10,3,q8_5,Z,10,mwpm_gap,si1000,50000,3403,18,0.2
d3_at_q8_5/Z/r10,3,q8_5,Z,10,mwpm_gap,rl,50000,3350,0,0.18
d5_at_q4_7/Z/r01,5,q4_7,Z,1,mwpm_gap,si1000,50000,63,0,0.1
d5_at_q4_7/Z/r01,5,q4_7,Z,1,mwpm_gap,rl,50000,66,0,0.1
d3_at_q8_9/X/r10,3,q8_9,X,10,mwpm_gap,si1000,50000,6544,0,0.21
d3_at_q8_9/X/r10,3,q8_9,X,10,mwpm_gap,rl,50000,6325,0,0.2
d5_at_q6_5/X/r01,5,q6_5,X,1,mwpm_gap,si1000,50000,128,0,0.11
d5_at_q6_5/X/r01,5,q6_5,X,1,mwpm_gap,rl,50000,121,0,0.1
d3_at_q8_9/Z/r10,3,q8_9,Z,10,mwpm_gap,si1000,50000,5704,34,0.25
d3_at_q8_9/Z/r10,3,q8_9,Z,10,mwpm_gap,rl,50000,5349,0,0.25
d7_at_q6_7/X/r01,7,q6_7,X,1,mwpm_gap,si1000,50000,34,0,0.23
d7_at_q6_7/X/r01,7,q6_7,X,1,mwpm_gap,rl,50000,29,0,0.23
d5_at_q6_9/X/r01,5,q6_9,X,1,mwpm_gap,si1000,50000,144,0,0.1
d5_at_q6_9/X/r01,5,q6_9,X,1,mwpm_gap,rl,50000,132,0,0.1
d5_at_q6_5/Z/r01,5,q6_5,Z,1,mwpm_gap,si1000,50000,53,0,0.1
d5_at_q6_5/Z/r01,5,q6_5,Z,1,mwpm_gap,rl,50000,55,0,0.11
d3_at_q10_7/X/r01,3,q10_7,X,1,mwpm_gap,si1000,50000,209,0,0.03
d3_at_q10_7/X/r01,3,q10_7,X,1,mwpm_gap,rl,50000,217,0,0.03
d3_at_q10_7/Z/r01,3,q10_7,Z,1,mwpm_gap,si1000,50000,267,0,0.03
d3_at_q10_7/Z/r01,3,q10_7,Z,1,mwpm_gap,rl,50000,274,0,0.03
d5_at_q6_9/Z/r01,5,q6_9,Z,1,mwpm_gap,si1000,50000,65,0,0.1
d5_at_q6_9/Z/r01,5,q6_9,Z,1,mwpm_gap,rl,50000,68,0,0.1
d7_at_q6_7/Z/r01,7,q6_7,Z,1,mwpm_gap,si1000,50000,23,0,0.23
d7_at_q6_7/Z/r01,7,q6_7,Z,1,mwpm_gap,rl,50000,20,0,0.24
d3_at_q2_7/X/r01,3,q2_7,X,1,mwpm_gap,si1000,50000,289,0,0.03
d3_at_q2_7/X/r01,3,q2_7,X,1,mwpm_gap,rl,50000,280,0,0.03
d5_at_q8_7/X/r01,5,q8_7,X,1,mwpm_gap,si1000,50000,167,0,0.1
d5_at_q8_7/X/r01,5,q8_7,X,1,mwpm_gap,rl,50000,164,0,0.1
d3_at_q2_7/Z/r01,3,q2_7,Z,1,mwpm_gap,si1000,50000,327,0,0.03
d3_at_q2_7/Z/r01,3,q2_7,Z,1,mwpm_gap,rl,50000,310,0,0.03
d3_at_q4_5/X/r01,3,q4_5,X,1,mwpm_gap,si1000,50000,306,0,0.03
d3_at_q4_5/X/r01,3,q4_5,X,1,mwpm_gap,rl,50000,320,0,0.03
d3_at_q4_9/X/r01,3,q4_9,X,1,mwpm_gap,si1000,50000,243,0,0.03
